epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,617.79,0.37421,0.36567,0.89743,0.99391,0.9915,0.99367,0.88161,0.33582,0.29097,0.83289,0.008713,0.008713,0.008713
15,661.181,0.36446,0.35696,0.89409,0.99745,0.99523,0.99484,0.91369,0.28643,0.26457,0.81538,0.008614,0.008614,0.008614
16,704.676,0.36018,0.35201,0.89003,0.99784,0.99754,0.99499,0.91469,0.29472,0.25993,0.81552,0.008515,0.008515,0.008515
17,748.078,0.36631,0.35712,0.8909,0.99739,0.99516,0.99491,0.9254,0.26276,0.24116,0.80701,0.008416,0.008416,0.008416
18,791.592,0.35722,0.34928,0.88851,0.99657,0.99573,0.99458,0.90268,0.30151,0.25897,0.81957,0.008317,0.008317,0.008317
19,834.94,0.3584,0.34736,0.88973,0.99799,0.99638,0.99485,0.91302,0.28508,0.24934,0.81314,0.008218,0.008218,0.008218
20,878.339,0.3456,0.33647,0.88119,0.99801,0.99823,0.995,0.91754,0.27666,0.23934,0.80937,0.008119,0.008119,0.008119
21,921.669,0.33802,0.32435,0.87945,0.99888,0.9972,0.99499,0.91863,0.27491,0.22707,0.80697,0.00802,0.00802,0.00802
22,965.004,0.3387,0.32521,0.87855,0.99899,0.99758,0.99499,0.92218,0.26975,0.22914,0.80578,0.007921,0.007921,0.007921
23,1008.29,0.33544,0.3202,0.87621,0.99864,0.99731,0.99498,0.93025,0.25355,0.22558,0.80116,0.007822,0.007822,0.007822
24,1051.65,0.32985,0.3166,0.87439,0.99872,0.99743,0.99499,0.93126,0.24536,0.21979,0.79967,0.007723,0.007723,0.007723
25,1095.02,0.33044,0.31806,0.87526,0.99653,0.99841,0.99498,0.91797,0.28105,0.23009,0.81039,0.007624,0.007624,0.007624
26,1138.35,0.32802,0.31229,0.87467,0.99851,0.99864,0.995,0.90501,0.29668,0.23483,0.8126,0.007525,0.007525,0.007525
27,1181.67,0.33108,0.31569,0.87538,0.99568,0.99771,0.99499,0.92018,0.27898,0.23305,0.80879,0.007426,0.007426,0.007426
28,1225.03,0.32522,0.30994,0.87378,0.99818,0.99816,0.995,0.91707,0.2756,0.2257,0.80611,0.007327,0.007327,0.007327
29,1268.4,0.32039,0.30465,0.87052,0.99897,0.99801,0.99499,0.92923,0.25992,0.22041,0.80052,0.007228,0.007228,0.007228
30,1311.78,0.32655,0.30943,0.87282,0.99845,0.99785,0.99498,0.90942,0.2863,0.23063,0.81034,0.007129,0.007129,0.007129
31,1355.09,0.3156,0.30184,0.86745,0.99929,0.99871,0.995,0.94333,0.22461,0.20024,0.78993,0.00703,0.00703,0.00703
32,1398.46,0.31635,0.30398,0.86841,0.99518,0.99711,0.99495,0.91122,0.29021,0.23758,0.81233,0.006931,0.006931,0.006931
33,1441.73,0.31387,0.29899,0.8669,0.99909,0.99853,0.995,0.92912,0.24864,0.21062,0.79764,0.006832,0.006832,0.006832
34,1485.08,0.31272,0.29912,0.86668,0.99906,0.9984,0.995,0.92482,0.26581,0.21955,0.8043,0.006733,0.006733,0.006733
35,1528.34,0.30906,0.2939,0.86501,0.99889,0.99789,0.99499,0.93875,0.23684,0.20092,0.79385,0.006634,0.006634,0.006634
36,1571.69,0.30633,0.29206,0.86291,0.99869,0.99877,0.995,0.93273,0.24327,0.20327,0.79557,0.006535,0.006535,0.006535
37,1614.99,0.30251,0.28518,0.86121,0.99895,0.99883,0.995,0.93119,0.2569,0.20746,0.79936,0.006436,0.006436,0.006436
38,1658.34,0.30147,0.28624,0.8607,0.9989,0.99757,0.99499,0.93077,0.25094,0.20345,0.79779,0.006337,0.006337,0.006337
39,1701.66,0.30221,0.28545,0.86176,0.99882,0.99852,0.99495,0.92519,0.26364,0.21238,0.80232,0.006238,0.006238,0.006238
40,1745.03,0.2984,0.2819,0.86076,0.99813,0.99866,0.99498,0.92345,0.26346,0.21068,0.80044,0.006139,0.006139,0.006139
41,1788.31,0.3004,0.27987,0.86164,0.9987,0.99774,0.99499,0.92226,0.26142,0.2051,0.79972,0.00604,0.00604,0.00604
42,1831.57,0.29731,0.27967,0.85983,0.99901,0.99813,0.995,0.93112,0.24839,0.20365,0.79646,0.005941,0.005941,0.005941
43,1874.83,0.29629,0.27837,0.8581,0.99875,0.99866,0.995,0.94032,0.22706,0.1912,0.78942,0.005842,0.005842,0.005842
44,1918.14,0.29563,0.27784,0.85943,0.99904,0.99863,0.995,0.93181,0.24412,0.19708,0.79404,0.005743,0.005743,0.005743
45,1961.4,0.29458,0.27634,0.85845,0.99901,0.99889,0.995,0.94473,0.22098,0.18895,0.78842,0.005644,0.005644,0.005644
46,2004.8,0.29011,0.27169,0.85435,0.99901,0.9992,0.995,0.94488,0.21735,0.18208,0.78612,0.005545,0.005545,0.005545
47,2048.15,0.2882,0.27133,0.85535,0.99895,0.99904,0.995,0.93596,0.23792,0.19021,0.79174,0.005446,0.005446,0.005446
48,2091.43,0.28693,0.26933,0.85557,0.99946,0.99908,0.995,0.9412,0.22324,0.18379,0.78799,0.005347,0.005347,0.005347
49,2134.67,0.28488,0.26625,0.85254,0.99914,0.99892,0.995,0.93344,0.24177,0.19283,0.79366,0.005248,0.005248,0.005248
50,2177.91,0.28346,0.2665,0.85342,0.99864,0.99932,0.995,0.94018,0.22995,0.18787,0.79014,0.005149,0.005149,0.005149
51,2221.12,0.28222,0.26542,0.85126,0.99893,0.9988,0.995,0.92825,0.24823,0.1936,0.79514,0.00505,0.00505,0.00505
52,2264.37,0.28399,0.26431,0.85286,0.99893,0.99894,0.995,0.93669,0.23222,0.18612,0.79019,0.004951,0.004951,0.004951
53,2307.59,0.28139,0.2641,0.85216,0.99913,0.99897,0.995,0.93998,0.22645,0.18413,0.78842,0.004852,0.004852,0.004852
54,2350.79,0.27897,0.26301,0.85082,0.99946,0.99912,0.995,0.93671,0.2339,0.18479,0.7903,0.004753,0.004753,0.004753
55,2394.11,0.27905,0.26078,0.85066,0.99925,0.99903,0.995,0.94487,0.21882,0.17737,0.78579,0.004654,0.004654,0.004654
56,2437.45,0.27561,0.25757,0.84894,0.99921,0.99915,0.995,0.9411,0.22436,0.1789,0.78652,0.004555,0.004555,0.004555
57,2480.74,0.27263,0.25542,0.84903,0.99948,0.99881,0.995,0.94451,0.21671,0.17575,0.78503,0.004456,0.004456,0.004456
58,2524.01,0.27215,0.25407,0.84837,0.99945,0.99916,0.995,0.93619,0.23246,0.18127,0.78888,0.004357,0.004357,0.004357
59,2567.32,0.27047,0.25061,0.84747,0.99941,0.9989,0.995,0.94204,0.22231,0.17699,0.78642,0.004258,0.004258,0.004258
60,2610.59,0.27098,0.25293,0.8475,0.99928,0.99893,0.995,0.94237,0.22194,0.17928,0.78652,0.004159,0.004159,0.004159
61,2653.85,0.26721,0.24925,0.84564,0.99929,0.99886,0.995,0.94097,0.22334,0.17725,0.78695,0.00406,0.00406,0.00406
62,2697.14,0.26792,0.25069,0.84718,0.99951,0.9991,0.995,0.94049,0.22683,0.17922,0.78789,0.003961,0.003961,0.003961
63,2740.37,0.26665,0.24797,0.84582,0.99948,0.99918,0.995,0.94282,0.21847,0.17427,0.78529,0.003862,0.003862,0.003862
64,2783.69,0.26776,0.24899,0.84653,0.99911,0.999,0.995,0.93618,0.23248,0.1815,0.78837,0.003763,0.003763,0.003763
65,2827,0.26357,0.24597,0.8437,0.99925,0.99929,0.995,0.94106,0.22083,0.17442,0.78567,0.003664,0.003664,0.003664
66,2870.31,0.26212,0.24394,0.84302,0.9993,0.99922,0.995,0.943,0.21715,0.17367,0.78485,0.003565,0.003565,0.003565
67,2913.62,0.26053,0.24224,0.84362,0.99945,0.99935,0.995,0.94066,0.22203,0.17436,0.78581,0.003466,0.003466,0.003466
68,2957.22,0.26129,0.24352,0.84389,0.99947,0.99938,0.995,0.94183,0.2209,0.17365,0.78486,0.003367,0.003367,0.003367
69,3000.55,0.25858,0.24002,0.84249,0.99946,0.99911,0.995,0.94235,0.21854,0.17262,0.78421,0.003268,0.003268,0.003268
70,3043.84,0.25838,0.23784,0.84193,0.99947,0.99911,0.995,0.93917,0.22353,0.17425,0.78529,0.003169,0.003169,0.003169
71,3087.16,0.25735,0.23821,0.84275,0.99946,0.9991,0.995,0.94113,0.21992,0.17081,0.78473,0.00307,0.00307,0.00307
72,3130.47,0.25506,0.23657,0.84154,0.99948,0.99924,0.995,0.94155,0.22038,0.17082,0.78483,0.002971,0.002971,0.002971
73,3173.77,0.25545,0.2368,0.84173,0.9994,0.99938,0.995,0.94465,0.21204,0.16678,0.7822,0.002872,0.002872,0.002872
74,3217.09,0.2535,0.2362,0.84039,0.99952,0.9992,0.995,0.94411,0.21586,0.1685,0.78344,0.002773,0.002773,0.002773
75,3260.44,0.25064,0.23158,0.83849,0.99946,0.99903,0.995,0.94491,0.21206,0.16721,0.78228,0.002674,0.002674,0.002674
76,3303.81,0.24964,0.23129,0.83863,0.99947,0.99911,0.995,0.94174,0.21881,0.16986,0.78387,0.002575,0.002575,0.002575
77,3347.09,0.25045,0.22974,0.83774,0.99956,0.99914,0.995,0.94329,0.21505,0.16857,0.783,0.002476,0.002476,0.002476
78,3390.44,0.24667,0.22772,0.8374,0.99947,0.99932,0.995,0.94515,0.21139,0.16624,0.78199,0.002377,0.002377,0.002377
79,3433.83,0.24819,0.22751,0.83684,0.99946,0.99916,0.995,0.94426,0.21335,0.16642,0.7824,0.002278,0.002278,0.002278
80,3477.24,0.24499,0.22671,0.8372,0.99951,0.99923,0.995,0.94067,0.21917,0.16852,0.78368,0.002179,0.002179,0.002179
81,3520.6,0.24416,0.22586,0.83652,0.99949,0.99923,0.995,0.94281,0.21588,0.16714,0.78293,0.00208,0.00208,0.00208
82,3563.88,0.24449,0.22591,0.83775,0.99957,0.99924,0.995,0.94203,0.21765,0.16704,0.78345,0.001981,0.001981,0.001981
83,3607.15,0.24255,0.22298,0.83677,0.99948,0.99925,0.995,0.94194,0.21799,0.16745,0.78363,0.001882,0.001882,0.001882
84,3650.43,0.24138,0.22217,0.836,0.99951,0.99925,0.995,0.94191,0.21628,0.16629,0.78293,0.001783,0.001783,0.001783
85,3693.77,0.2384,0.21991,0.8342,0.99956,0.99929,0.995,0.94165,0.21577,0.16635,0.78271,0.001684,0.001684,0.001684
86,3737.11,0.23858,0.21935,0.83462,0.99959,0.99928,0.995,0.9416,0.21618,0.1662,0.7828,0.001585,0.001585,0.001585
87,3780.45,0.23765,0.21821,0.83328,0.99956,0.99931,0.995,0.94044,0.21746,0.16678,0.78317,0.001486,0.001486,0.001486
88,3824.66,0.23711,0.21815,0.83336,0.99954,0.99931,0.995,0.94131,0.21637,0.16596,0.78304,0.001387,0.001387,0.001387
89,3868.02,0.23706,0.21715,0.83381,0.99958,0.99929,0.995,0.9414,0.21665,0.1662,0.78301,0.001288,0.001288,0.001288
90,3911.41,0.23547,0.21625,0.83266,0.99963,0.99929,0.995,0.94317,0.2127,0.16463,0.7818,0.001189,0.001189,0.001189
91,3955.05,0.20535,0.17487,0.80087,0.99952,0.99933,0.995,0.94167,0.21621,0.1654,0.78275,0.00109,0.00109,0.00109
92,3997.86,0.20051,0.17077,0.79714,0.99952,0.99939,0.995,0.94263,0.21514,0.16525,0.78263,0.000991,0.000991,0.000991
93,4040.59,0.19821,0.1693,0.79732,0.99951,0.9994,0.995,0.9416,0.21706,0.16563,0.78311,0.000892,0.000892,0.000892
94,4083.3,0.19765,0.16807,0.79756,0.99949,0.99941,0.995,0.94126,0.21738,0.16567,0.78312,0.000793,0.000793,0.000793
95,4125.99,0.19605,0.16669,0.79695,0.99948,0.99941,0.995,0.94153,0.2171,0.16522,0.78306,0.000694,0.000694,0.000694
96,4168.72,0.19522,0.16609,0.79636,0.99949,0.99926,0.995,0.94152,0.21699,0.1652,0.78303,0.000595,0.000595,0.000595
97,4211.37,0.19301,0.16427,0.79622,0.99949,0.99926,0.995,0.94132,0.21627,0.16473,0.78266,0.000496,0.000496,0.000496
98,4254.09,0.19223,0.16269,0.79607,0.99949,0.99926,0.995,0.94136,0.21625,0.16438,0.78261,0.000397,0.000397,0.000397
99,4296.81,0.19169,0.16182,0.79563,0.99948,0.99927,0.995,0.94121,0.21681,0.16484,0.78271,0.000298,0.000298,0.000298
100,4339.52,0.19144,0.16226,0.79633,0.99947,0.99931,0.995,0.94107,0.21668,0.16453,0.78263,0.000199,0.000199,0.000199
