epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,1091.79,0.36223,0.33768,0.92941,0.99899,0.99879,0.99499,0.93039,0.26693,0.22394,0.85552,0.008812,0.008812,0.008812
14,1174.99,0.35729,0.33285,0.9289,0.99871,0.99881,0.99499,0.93411,0.25752,0.21828,0.85407,0.008713,0.008713,0.008713
15,1258.66,0.35016,0.3247,0.92338,0.9991,0.99846,0.99498,0.93915,0.24916,0.21068,0.8493,0.008614,0.008614,0.008614
16,1341.41,0.34482,0.32114,0.92125,0.99881,0.99895,0.995,0.94263,0.24214,0.20481,0.84549,0.008515,0.008515,0.008515
17,1424.52,0.34076,0.31367,0.91957,0.99859,0.99842,0.99497,0.94233,0.24246,0.20407,0.84819,0.008416,0.008416,0.008416
18,1508.09,0.33747,0.31107,0.92105,0.99807,0.99931,0.99498,0.94208,0.24619,0.20501,0.84532,0.008317,0.008317,0.008317
19,1591.28,0.33293,0.30824,0.91812,0.99896,0.99902,0.995,0.94762,0.23233,0.19773,0.84408,0.008218,0.008218,0.008218
20,1674.35,0.32886,0.30424,0.91808,0.99905,0.99831,0.995,0.94868,0.22694,0.19192,0.84065,0.008119,0.008119,0.008119
21,1758.17,0.32541,0.2977,0.91672,0.99936,0.99883,0.995,0.94383,0.23153,0.19454,0.84386,0.00802,0.00802,0.00802
22,1841.66,0.32436,0.29854,0.91398,0.99926,0.99925,0.995,0.94822,0.23301,0.18988,0.84156,0.007921,0.007921,0.007921
23,1924.98,0.31945,0.29047,0.91176,0.99951,0.99922,0.995,0.94918,0.22826,0.1876,0.84094,0.007822,0.007822,0.007822
24,2008.71,0.31714,0.28963,0.91121,0.99897,0.99871,0.995,0.9489,0.22932,0.18643,0.84272,0.007723,0.007723,0.007723
25,2091.59,0.31496,0.28697,0.91229,0.99905,0.9989,0.995,0.94918,0.22607,0.184,0.84201,0.007624,0.007624,0.007624
26,2174.66,0.31173,0.28344,0.90763,0.99925,0.99892,0.995,0.94913,0.22505,0.18443,0.83894,0.007525,0.007525,0.007525
27,2257.45,0.31039,0.28333,0.90819,0.99932,0.999,0.995,0.95144,0.22024,0.18167,0.83758,0.007426,0.007426,0.007426
28,2340.56,0.3086,0.28103,0.90948,0.9992,0.99919,0.995,0.95001,0.22199,0.17874,0.83942,0.007327,0.007327,0.007327
29,2423.36,0.30501,0.27531,0.90748,0.99909,0.99904,0.995,0.95288,0.21639,0.17493,0.83687,0.007228,0.007228,0.007228
30,2506.77,0.30398,0.27608,0.90641,0.99901,0.99937,0.995,0.95349,0.21399,0.17422,0.83582,0.007129,0.007129,0.007129
31,2589.43,0.29858,0.26995,0.90234,0.9992,0.99912,0.995,0.95462,0.2131,0.17468,0.8347,0.00703,0.00703,0.00703
32,2673.79,0.29814,0.26899,0.90442,0.99918,0.99948,0.995,0.95537,0.20883,0.17002,0.83407,0.006931,0.006931,0.006931
33,2758.24,0.29585,0.26591,0.9018,0.99949,0.99923,0.995,0.95739,0.20679,0.17002,0.83282,0.006832,0.006832,0.006832
34,2841.9,0.29402,0.26558,0.90215,0.9993,0.99915,0.995,0.9555,0.20874,0.16667,0.83236,0.006733,0.006733,0.006733
35,2924.89,0.29187,0.26146,0.90133,0.99937,0.99954,0.995,0.95706,0.20618,0.16809,0.83109,0.006634,0.006634,0.006634
36,3007.63,0.29079,0.26301,0.89947,0.999,0.9992,0.995,0.95629,0.20625,0.16591,0.83275,0.006535,0.006535,0.006535
37,3090.32,0.2875,0.25806,0.8991,0.99922,0.99959,0.995,0.95863,0.20384,0.16302,0.8304,0.006436,0.006436,0.006436
38,3173.03,0.28716,0.2567,0.89883,0.99937,0.99934,0.995,0.95874,0.19994,0.1612,0.83037,0.006337,0.006337,0.006337
39,3256.74,0.28617,0.25643,0.89791,0.99955,0.99931,0.995,0.95752,0.20326,0.16069,0.83146,0.006238,0.006238,0.006238
40,3340.77,0.28199,0.25312,0.8966,0.99905,0.9996,0.99499,0.95575,0.20756,0.16169,0.83257,0.006139,0.006139,0.006139
41,3423.62,0.2841,0.25405,0.89644,0.99935,0.99926,0.995,0.95771,0.2004,0.15902,0.83087,0.00604,0.00604,0.00604
42,3507.12,0.28091,0.25075,0.89459,0.99957,0.99911,0.995,0.9596,0.19792,0.15569,0.82813,0.005941,0.005941,0.005941
43,3590.24,0.27917,0.24886,0.89456,0.99896,0.99961,0.995,0.95996,0.19926,0.15735,0.82971,0.005842,0.005842,0.005842
44,3673.02,0.27928,0.24872,0.89441,0.99926,0.99947,0.995,0.95886,0.20025,0.15746,0.82909,0.005743,0.005743,0.005743
45,3756.35,0.27732,0.24715,0.89569,0.99886,0.99944,0.995,0.95982,0.19435,0.15431,0.82734,0.005644,0.005644,0.005644
46,3839.31,0.27514,0.24429,0.89433,0.99921,0.99939,0.995,0.96084,0.19313,0.15312,0.82798,0.005545,0.005545,0.005545
47,3922.31,0.27286,0.24218,0.89106,0.9993,0.9994,0.995,0.96047,0.1956,0.15288,0.8269,0.005446,0.005446,0.005446
48,4005.09,0.27309,0.24101,0.89314,0.99902,0.99938,0.995,0.95936,0.19839,0.15178,0.82848,0.005347,0.005347,0.005347
49,4088.07,0.27158,0.2403,0.89165,0.99934,0.9994,0.995,0.96017,0.19369,0.15118,0.82765,0.005248,0.005248,0.005248
50,4171.3,0.26981,0.241,0.89315,0.99924,0.99937,0.995,0.9616,0.19023,0.14832,0.82673,0.005149,0.005149,0.005149
51,4254.92,0.26989,0.2392,0.89098,0.99937,0.99909,0.995,0.96053,0.19624,0.14973,0.82818,0.00505,0.00505,0.00505
52,4338.15,0.26811,0.23766,0.8905,0.99905,0.99955,0.995,0.96271,0.19135,0.14901,0.82704,0.004951,0.004951,0.004951
53,4421.34,0.26907,0.23806,0.89115,0.99896,0.99933,0.995,0.96152,0.19026,0.14795,0.82649,0.004852,0.004852,0.004852
54,4504.2,0.26557,0.23528,0.88835,0.99927,0.99935,0.995,0.96238,0.18675,0.1454,0.82503,0.004753,0.004753,0.004753
55,4587.5,0.26396,0.23411,0.88888,0.99929,0.9994,0.995,0.96323,0.18752,0.14462,0.82516,0.004654,0.004654,0.004654
56,4670.75,0.26271,0.23192,0.88763,0.99932,0.9995,0.995,0.96398,0.18456,0.14317,0.82429,0.004555,0.004555,0.004555
57,4753.98,0.26062,0.23047,0.88644,0.99941,0.99935,0.995,0.96334,0.18771,0.14465,0.8256,0.004456,0.004456,0.004456
58,4836.86,0.25897,0.23013,0.88617,0.99933,0.99928,0.995,0.9633,0.18611,0.14222,0.82418,0.004357,0.004357,0.004357
59,4919.38,0.25806,0.22838,0.88614,0.99941,0.99917,0.995,0.96458,0.18267,0.14187,0.82399,0.004258,0.004258,0.004258
60,5002.14,0.25801,0.22717,0.88585,0.9995,0.99902,0.995,0.96433,0.18282,0.14115,0.82399,0.004159,0.004159,0.004159
61,5085.01,0.2579,0.22641,0.88503,0.9994,0.99944,0.995,0.96475,0.18163,0.13937,0.82286,0.00406,0.00406,0.00406
62,5168.48,0.25481,0.22355,0.88418,0.99928,0.99949,0.995,0.96437,0.18073,0.13834,0.82338,0.003961,0.003961,0.003961
63,5251.66,0.25495,0.22264,0.88479,0.99937,0.99942,0.995,0.96363,0.18153,0.13872,0.82365,0.003862,0.003862,0.003862
64,5335.51,0.25404,0.22249,0.88655,0.99929,0.9995,0.995,0.96503,0.18001,0.13772,0.82286,0.003763,0.003763,0.003763
65,5418.58,0.25096,0.22096,0.88238,0.99917,0.99949,0.99499,0.96407,0.18143,0.13734,0.8234,0.003664,0.003664,0.003664
66,5501.74,0.25088,0.21863,0.88135,0.99926,0.99943,0.995,0.96464,0.17995,0.13732,0.82176,0.003565,0.003565,0.003565
67,5585.67,0.24815,0.21727,0.88257,0.99954,0.99951,0.995,0.96582,0.17923,0.13618,0.82151,0.003466,0.003466,0.003466
68,5670.31,0.25011,0.21871,0.88381,0.99944,0.99936,0.995,0.96585,0.17836,0.13637,0.822,0.003367,0.003367,0.003367
69,5754.05,0.24655,0.21393,0.88044,0.99946,0.99956,0.995,0.96572,0.1798,0.13553,0.82183,0.003268,0.003268,0.003268
70,5838.06,0.24645,0.21537,0.8798,0.99939,0.99958,0.995,0.96649,0.1779,0.1342,0.82159,0.003169,0.003169,0.003169
71,5921.41,0.24684,0.21502,0.88128,0.99932,0.99938,0.995,0.96641,0.17738,0.13307,0.82145,0.00307,0.00307,0.00307
72,6004.63,0.24441,0.21411,0.88163,0.99945,0.99938,0.995,0.96663,0.17562,0.13269,0.82073,0.002971,0.002971,0.002971
73,6087.6,0.24419,0.2119,0.88067,0.99949,0.99939,0.995,0.96637,0.17652,0.13229,0.82064,0.002872,0.002872,0.002872
74,6170.31,0.24235,0.21011,0.88001,0.99952,0.99937,0.995,0.96635,0.17763,0.13271,0.82112,0.002773,0.002773,0.002773
75,6252.93,0.24033,0.20917,0.87917,0.99953,0.99948,0.995,0.96645,0.17464,0.13192,0.82094,0.002674,0.002674,0.002674
76,6336.09,0.23858,0.20697,0.87809,0.99948,0.99943,0.995,0.9675,0.17492,0.13224,0.82122,0.002575,0.002575,0.002575
77,6419.23,0.23849,0.20667,0.87756,0.99947,0.99955,0.995,0.96643,0.17513,0.13284,0.82119,0.002476,0.002476,0.002476
78,6502.19,0.23785,0.20651,0.878,0.99953,0.99955,0.995,0.96687,0.17435,0.13156,0.82099,0.002377,0.002377,0.002377
79,6584.97,0.2368,0.20434,0.87758,0.99946,0.99953,0.995,0.96661,0.17469,0.13159,0.82016,0.002278,0.002278,0.002278
80,6667.49,0.23472,0.20203,0.87692,0.99953,0.99948,0.995,0.96632,0.17612,0.13081,0.82048,0.002179,0.002179,0.002179
81,6749.9,0.23298,0.20056,0.87638,0.99954,0.99945,0.995,0.96704,0.1729,0.12918,0.81973,0.00208,0.00208,0.00208
82,6832.52,0.23432,0.20054,0.87727,0.9996,0.99949,0.995,0.96716,0.17309,0.12827,0.81959,0.001981,0.001981,0.001981
83,6914.85,0.23096,0.19772,0.87307,0.99942,0.99955,0.995,0.96747,0.17206,0.12773,0.81939,0.001882,0.001882,0.001882
84,6997.5,0.22899,0.19665,0.87372,0.99954,0.99955,0.995,0.96758,0.17201,0.12798,0.81931,0.001783,0.001783,0.001783
85,7080.49,0.22848,0.195,0.87404,0.99946,0.99942,0.995,0.96748,0.17132,0.1274,0.81909,0.001684,0.001684,0.001684
86,7164.14,0.22805,0.195,0.87429,0.99946,0.99956,0.995,0.96775,0.17119,0.12759,0.81931,0.001585,0.001585,0.001585
87,7247.29,0.22532,0.19295,0.87268,0.99955,0.99952,0.995,0.96772,0.17011,0.127,0.81888,0.001486,0.001486,0.001486
88,7330.09,0.2243,0.19193,0.87375,0.99947,0.99954,0.995,0.9676,0.17061,0.12663,0.81902,0.001387,0.001387,0.001387
89,7412.95,0.22415,0.19211,0.87349,0.99943,0.99952,0.995,0.96796,0.16996,0.12583,0.8189,0.001288,0.001288,0.001288
90,7496.41,0.2243,0.1913,0.87239,0.99952,0.99952,0.995,0.96821,0.17006,0.12623,0.81885,0.001189,0.001189,0.001189
91,7579.41,0.20027,0.16165,0.85439,0.99962,0.99951,0.995,0.96815,0.17056,0.12666,0.81901,0.00109,0.00109,0.00109
92,7660.91,0.19612,0.15881,0.85256,0.99944,0.99949,0.995,0.96837,0.16998,0.12597,0.81877,0.000991,0.000991,0.000991
93,7742.86,0.19411,0.15745,0.85278,0.99953,0.9995,0.995,0.96772,0.17023,0.12574,0.81875,0.000892,0.000892,0.000892
94,7825.03,0.19331,0.1572,0.85146,0.99967,0.99949,0.995,0.96755,0.17042,0.12592,0.81876,0.000793,0.000793,0.000793
95,7906.95,0.19211,0.15701,0.85161,0.99954,0.99945,0.995,0.96761,0.17043,0.12654,0.81889,0.000694,0.000694,0.000694
96,7989.14,0.1887,0.15324,0.84945,0.99951,0.99948,0.995,0.96776,0.17003,0.12556,0.8188,0.000595,0.000595,0.000595
97,8070.46,0.18849,0.15267,0.84974,0.9995,0.99951,0.995,0.96783,0.1697,0.12494,0.8186,0.000496,0.000496,0.000496
98,8151.66,0.18668,0.15087,0.8483,0.99946,0.99952,0.995,0.96789,0.16947,0.12455,0.81847,0.000397,0.000397,0.000397
99,8233.13,0.18514,0.14957,0.84863,0.99952,0.99954,0.995,0.96779,0.16914,0.12445,0.81836,0.000298,0.000298,0.000298
100,8314.9,0.18509,0.14846,0.84915,0.99951,0.99955,0.995,0.96776,0.16897,0.12401,0.81834,0.000199,0.000199,0.000199
