epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
29,1271.16,0.36522,0.33546,0.87844,0.9829,0.98161,0.98118,0.53032,1.15878,0.58981,1.57845,0.007228,0.007228,0.007228
30,1314.62,0.36762,0.33536,0.87922,0.99796,0.99754,0.99497,0.9183,0.28659,0.2496,0.80109,0.007129,0.007129,0.007129
31,1358,0.35581,0.33187,0.8761,0.99793,0.99791,0.99499,0.88262,0.35925,0.27178,0.82797,0.00703,0.00703,0.00703
32,1401.34,0.35055,0.32497,0.87244,0.99801,0.99723,0.9949,0.84657,0.43694,0.29412,0.86754,0.006931,0.006931,0.006931
33,1444.41,0.35149,0.32109,0.87179,0.9961,0.99548,0.9948,0.84025,0.42916,0.29861,0.87879,0.006832,0.006832,0.006832
34,1487.51,0.3527,0.32536,0.87147,0.99732,0.99671,0.99476,0.8571,0.40638,0.28347,0.85506,0.006733,0.006733,0.006733
35,1530.64,0.35147,0.32353,0.87341,0.99734,0.99754,0.99489,0.89371,0.32593,0.25837,0.81777,0.006634,0.006634,0.006634
36,1573.9,0.34393,0.31426,0.86989,0.99284,0.99305,0.99076,0.67832,0.79985,0.4263,1.18219,0.006535,0.006535,0.006535
37,1617.29,0.33828,0.31338,0.86802,0.99864,0.99793,0.99491,0.92372,0.27319,0.24239,0.80248,0.006436,0.006436,0.006436
38,1660.66,0.33681,0.31046,0.86645,0.99823,0.99769,0.99498,0.93395,0.25448,0.23054,0.79762,0.006337,0.006337,0.006337
39,1703.84,0.32938,0.30571,0.86237,0.99888,0.99818,0.995,0.89387,0.33307,0.24697,0.81776,0.006238,0.006238,0.006238
40,1748.53,0.33245,0.30692,0.86422,0.99855,0.99787,0.99499,0.93341,0.25218,0.22797,0.79461,0.006139,0.006139,0.006139
41,1792.2,0.32643,0.30472,0.86225,0.99877,0.9979,0.99498,0.93524,0.25207,0.22585,0.79478,0.00604,0.00604,0.00604
42,1836.66,0.32213,0.30049,0.85924,0.99782,0.99749,0.99494,0.92973,0.26018,0.23091,0.79734,0.005941,0.005941,0.005941
43,1882.89,0.32252,0.29873,0.85841,0.99861,0.99823,0.995,0.93574,0.24524,0.21935,0.79187,0.005842,0.005842,0.005842
44,1927.37,0.31986,0.29611,0.85837,0.99895,0.99819,0.995,0.93821,0.24493,0.21963,0.79469,0.005743,0.005743,0.005743
45,1970.29,0.32235,0.29288,0.85771,0.99816,0.99802,0.99499,0.93865,0.23707,0.21642,0.78895,0.005644,0.005644,0.005644
46,2013.65,0.32304,0.29567,0.8585,0.99853,0.99846,0.995,0.93364,0.2453,0.22,0.79186,0.005545,0.005545,0.005545
47,2057.25,0.31343,0.28815,0.85572,0.99864,0.99799,0.99499,0.93404,0.25156,0.21545,0.79247,0.005446,0.005446,0.005446
48,2101.07,0.31627,0.2918,0.8561,0.99847,0.99836,0.99499,0.92723,0.26765,0.21849,0.79565,0.005347,0.005347,0.005347
49,2144.21,0.30884,0.28527,0.85286,0.9981,0.99833,0.99497,0.9108,0.29497,0.22888,0.80631,0.005248,0.005248,0.005248
50,2187.47,0.30867,0.28417,0.8535,0.9989,0.99828,0.995,0.93488,0.2491,0.20959,0.79137,0.005149,0.005149,0.005149
51,2230.55,0.30607,0.28202,0.85155,0.9991,0.99822,0.995,0.93923,0.23815,0.21048,0.78933,0.00505,0.00505,0.00505
52,2274.1,0.30557,0.28211,0.85319,0.99891,0.99803,0.99497,0.85074,0.44608,0.27323,0.87052,0.004951,0.004951,0.004951
53,2318.84,0.30596,0.28174,0.85245,0.99876,0.99824,0.995,0.93767,0.24018,0.20857,0.78854,0.004852,0.004852,0.004852
54,2361.97,0.30046,0.27768,0.85016,0.99879,0.99842,0.995,0.94047,0.23457,0.20598,0.78795,0.004753,0.004753,0.004753
55,2405.24,0.29724,0.2765,0.84981,0.9982,0.99847,0.99499,0.94022,0.23359,0.20497,0.78644,0.004654,0.004654,0.004654
56,2450.07,0.29639,0.27559,0.84816,0.99786,0.99846,0.99494,0.87223,0.39317,0.2524,0.84485,0.004555,0.004555,0.004555
57,2495.56,0.29697,0.27527,0.84926,0.99923,0.99828,0.995,0.94233,0.23473,0.2028,0.78742,0.004456,0.004456,0.004456
58,2538.83,0.29614,0.27293,0.84832,0.99919,0.99826,0.995,0.93889,0.2405,0.20174,0.78688,0.004357,0.004357,0.004357
59,2584.23,0.29317,0.27136,0.8476,0.99911,0.99828,0.99497,0.83093,0.48796,0.28375,0.88883,0.004258,0.004258,0.004258
60,2629.17,0.29518,0.26939,0.84899,0.9985,0.99847,0.99493,0.81972,0.50692,0.29101,0.9041,0.004159,0.004159,0.004159
61,2671.92,0.29058,0.26712,0.84527,0.99919,0.99868,0.995,0.93774,0.24618,0.20151,0.78806,0.00406,0.00406,0.00406
62,2715.3,0.28694,0.26487,0.84484,0.9991,0.9982,0.995,0.94696,0.22192,0.19741,0.78395,0.003961,0.003961,0.003961
63,2758.14,0.28543,0.26373,0.84502,0.99917,0.99843,0.995,0.9467,0.22034,0.19518,0.78302,0.003862,0.003862,0.003862
64,2802.6,0.27918,0.26035,0.84291,0.99909,0.99837,0.995,0.94694,0.21848,0.19368,0.78261,0.003763,0.003763,0.003763
65,2847.66,0.2827,0.26033,0.84376,0.99892,0.9985,0.995,0.9474,0.22111,0.19654,0.7845,0.003664,0.003664,0.003664
66,2893.37,0.282,0.26013,0.84515,0.99908,0.99847,0.995,0.94667,0.21972,0.19379,0.78394,0.003565,0.003565,0.003565
67,2937.45,0.28171,0.25687,0.84293,0.99908,0.99881,0.995,0.94826,0.21832,0.18988,0.78218,0.003466,0.003466,0.003466
68,2980.91,0.28039,0.25749,0.84242,0.99904,0.99871,0.995,0.9451,0.22533,0.19156,0.78298,0.003367,0.003367,0.003367
69,3023.74,0.27519,0.25348,0.83892,0.99929,0.99838,0.995,0.94019,0.23506,0.19315,0.78543,0.003268,0.003268,0.003268
70,3066.69,0.27397,0.25338,0.83806,0.99882,0.99891,0.995,0.91462,0.29378,0.20967,0.80026,0.003169,0.003169,0.003169
71,3109.94,0.27187,0.2507,0.83925,0.99892,0.99868,0.995,0.9121,0.30299,0.21276,0.80375,0.00307,0.00307,0.00307
72,3154.55,0.2705,0.24975,0.83833,0.99912,0.9984,0.995,0.94913,0.21343,0.18568,0.78063,0.002971,0.002971,0.002971
73,3199.71,0.27386,0.24874,0.83882,0.99891,0.99846,0.995,0.94921,0.21423,0.18803,0.78196,0.002872,0.002872,0.002872
74,3245.97,0.26812,0.24647,0.83741,0.99908,0.99859,0.995,0.94946,0.21592,0.18815,0.7817,0.002773,0.002773,0.002773
75,3288.95,0.26651,0.2458,0.83571,0.99917,0.99852,0.995,0.95122,0.21156,0.1837,0.77989,0.002674,0.002674,0.002674
76,3333.42,0.26545,0.24421,0.83713,0.99911,0.99865,0.995,0.94931,0.21342,0.18484,0.78015,0.002575,0.002575,0.002575
77,3376.96,0.26308,0.24356,0.83613,0.99922,0.99844,0.995,0.94962,0.21307,0.18536,0.78062,0.002476,0.002476,0.002476
78,3420.33,0.26124,0.23951,0.8358,0.99846,0.99902,0.995,0.95005,0.21277,0.18527,0.78093,0.002377,0.002377,0.002377
79,3463.47,0.26153,0.24051,0.8361,0.99848,0.99914,0.995,0.94995,0.21351,0.18542,0.7809,0.002278,0.002278,0.002278
80,3506.59,0.25791,0.23797,0.8341,0.99878,0.99857,0.995,0.94875,0.21374,0.186,0.78184,0.002179,0.002179,0.002179
81,3549.59,0.25978,0.23898,0.83369,0.99871,0.99856,0.99499,0.94894,0.21377,0.18657,0.78164,0.00208,0.00208,0.00208
82,3593.01,0.25725,0.23683,0.83332,0.99907,0.99858,0.995,0.94845,0.21267,0.18541,0.78095,0.001981,0.001981,0.001981
83,3636.15,0.25452,0.23446,0.83244,0.99893,0.99884,0.995,0.95138,0.20837,0.18088,0.779,0.001882,0.001882,0.001882
84,3679.1,0.25171,0.2311,0.83072,0.99909,0.99895,0.995,0.94948,0.21105,0.18173,0.77933,0.001783,0.001783,0.001783
85,3722.32,0.25446,0.2333,0.83266,0.99908,0.99901,0.995,0.95115,0.20929,0.18046,0.77854,0.001684,0.001684,0.001684
86,3765.6,0.25339,0.23129,0.83158,0.99902,0.99901,0.995,0.95078,0.20922,0.17975,0.77828,0.001585,0.001585,0.001585
87,3808.7,0.25322,0.23067,0.83157,0.99908,0.99903,0.995,0.94741,0.21673,0.18253,0.78008,0.001486,0.001486,0.001486
88,3851.73,0.24896,0.22763,0.83047,0.9993,0.99899,0.995,0.9485,0.21629,0.18188,0.7799,0.001387,0.001387,0.001387
89,3894.77,0.24765,0.22688,0.82878,0.99932,0.99902,0.995,0.9504,0.21256,0.17852,0.77864,0.001288,0.001288,0.001288
90,3937.87,0.24619,0.22528,0.82909,0.9993,0.99903,0.995,0.95075,0.21092,0.17787,0.77803,0.001189,0.001189,0.001189
91,3981.36,0.21856,0.19069,0.80831,0.9992,0.999,0.995,0.94487,0.22657,0.18236,0.78152,0.00109,0.00109,0.00109
92,4023.97,0.2171,0.18954,0.80763,0.9992,0.99901,0.995,0.94527,0.22699,0.18233,0.78176,0.000991,0.000991,0.000991
93,4066.59,0.21409,0.18672,0.80567,0.99912,0.999,0.995,0.94316,0.23477,0.18441,0.78345,0.000892,0.000892,0.000892
94,4109.16,0.21403,0.18647,0.80818,0.99899,0.99921,0.995,0.94496,0.22833,0.18172,0.78202,0.000793,0.000793,0.000793
95,4151.75,0.21145,0.18452,0.80638,0.99905,0.9991,0.995,0.94321,0.23172,0.18264,0.78306,0.000694,0.000694,0.000694
96,4197.15,0.21091,0.18356,0.80413,0.99911,0.9991,0.995,0.93883,0.24181,0.18604,0.78558,0.000595,0.000595,0.000595
97,4242.79,0.20982,0.18177,0.80483,0.99916,0.99907,0.995,0.93061,0.25736,0.19058,0.78992,0.000496,0.000496,0.000496
98,4288.33,0.20811,0.18084,0.8043,0.99936,0.9992,0.995,0.91689,0.28687,0.20134,0.79942,0.000397,0.000397,0.000397
99,4331.66,0.20826,0.18144,0.80482,0.99929,0.99921,0.995,0.91786,0.28383,0.20069,0.79813,0.000298,0.000298,0.000298
100,4375.22,0.20615,0.17873,0.80323,0.99932,0.99921,0.995,0.91797,0.28461,0.20073,0.79821,0.000199,0.000199,0.000199
