epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
54,2352.44,0.28792,0.26937,1.96841,0.99923,0.99909,0.995,0.9425,0.21697,0.18274,1.82801,0.004753,0.004753,0.004753
55,2395.92,0.28623,0.26879,1.96853,0.99864,0.99904,0.995,0.94049,0.21765,0.18234,1.8284,0.004654,0.004654,0.004654
56,2441.53,0.28324,0.26623,1.96759,0.99884,0.99878,0.995,0.94114,0.21779,0.18035,1.82902,0.004555,0.004555,0.004555
57,2486.13,0.28051,0.26366,1.96258,0.99941,0.99899,0.995,0.94501,0.21213,0.17789,1.82498,0.004456,0.004456,0.004456
58,2532.69,0.27995,0.26388,1.963,0.99933,0.99911,0.995,0.94892,0.20282,0.1741,1.81959,0.004357,0.004357,0.004357
59,2577.43,0.28035,0.26337,1.96285,0.99924,0.99921,0.995,0.94163,0.21551,0.17837,1.82663,0.004258,0.004258,0.004258
60,2621.15,0.28155,0.26263,1.96366,0.99949,0.99897,0.995,0.94967,0.20238,0.17297,1.81955,0.004159,0.004159,0.004159
61,2664.35,0.2793,0.2603,1.96182,0.9994,0.99893,0.995,0.94773,0.20539,0.17362,1.82095,0.00406,0.00406,0.00406
62,2707.67,0.27868,0.25969,1.96306,0.99929,0.99898,0.995,0.94907,0.20512,0.17269,1.82178,0.003961,0.003961,0.003961
63,2750.93,0.27653,0.25887,1.95686,0.99911,0.99916,0.995,0.94346,0.21292,0.17598,1.82528,0.003862,0.003862,0.003862
64,2794.17,0.2743,0.2565,1.95893,0.99933,0.99916,0.995,0.9479,0.204,0.17163,1.81931,0.003763,0.003763,0.003763
65,2837.31,0.27096,0.25485,1.9538,0.99912,0.99906,0.995,0.94739,0.20576,0.17127,1.81935,0.003664,0.003664,0.003664
66,2880.47,0.27137,0.25316,1.95318,0.99914,0.99905,0.995,0.94669,0.20503,0.17154,1.81944,0.003565,0.003565,0.003565
67,2924.07,0.26901,0.25052,1.95383,0.99896,0.99862,0.995,0.94612,0.20547,0.17067,1.81977,0.003466,0.003466,0.003466
68,2967.3,0.27108,0.2523,1.95463,0.99918,0.99901,0.995,0.9462,0.20687,0.17039,1.82017,0.003367,0.003367,0.003367
69,3010.63,0.26611,0.24705,1.94787,0.99911,0.99884,0.995,0.94825,0.20286,0.16913,1.81786,0.003268,0.003268,0.003268
70,3057.57,0.26658,0.24768,1.94738,0.99923,0.99875,0.995,0.94556,0.20665,0.17018,1.81922,0.003169,0.003169,0.003169
71,3101.38,0.26792,0.25037,1.95435,0.9993,0.99889,0.995,0.94762,0.20377,0.17099,1.81836,0.00307,0.00307,0.00307
72,3150.51,0.267,0.24848,1.95111,0.99939,0.99881,0.995,0.94919,0.20098,0.16912,1.81633,0.002971,0.002971,0.002971
73,3195.75,0.2647,0.24696,1.94958,0.99933,0.99899,0.995,0.94938,0.20023,0.16812,1.81602,0.002872,0.002872,0.002872
74,3240.99,0.26181,0.24511,1.9472,0.99927,0.99896,0.995,0.94791,0.20159,0.16791,1.81701,0.002773,0.002773,0.002773
75,3284.8,0.25972,0.24079,1.94732,0.99951,0.99887,0.995,0.94812,0.20058,0.16684,1.81555,0.002674,0.002674,0.002674
76,3328.22,0.2597,0.24111,1.94124,0.99928,0.99913,0.995,0.94821,0.20146,0.16728,1.8161,0.002575,0.002575,0.002575
77,3371.54,0.25804,0.23884,1.93834,0.99938,0.99909,0.995,0.9482,0.20267,0.16709,1.81725,0.002476,0.002476,0.002476
78,3414.86,0.25713,0.23898,1.93939,0.99938,0.99913,0.995,0.94784,0.20158,0.16604,1.8162,0.002377,0.002377,0.002377
79,3458.27,0.25586,0.23708,1.93779,0.99932,0.99907,0.995,0.94672,0.20167,0.16512,1.81544,0.002278,0.002278,0.002278
80,3501.61,0.25269,0.2349,1.93648,0.99917,0.99917,0.995,0.94651,0.20168,0.16524,1.81596,0.002179,0.002179,0.002179
81,3546.51,0.25285,0.23429,1.93706,0.99911,0.99916,0.995,0.94827,0.19863,0.16322,1.81421,0.00208,0.00208,0.00208
82,3590.62,0.25391,0.23474,1.93805,0.9993,0.99898,0.995,0.94904,0.19799,0.1635,1.81431,0.001981,0.001981,0.001981
83,3633.8,0.24995,0.23025,1.93454,0.99931,0.99905,0.995,0.94924,0.19795,0.16332,1.81406,0.001882,0.001882,0.001882
84,3680.02,0.24907,0.22979,1.93475,0.99931,0.99896,0.995,0.94818,0.19853,0.16285,1.81407,0.001783,0.001783,0.001783
85,3725.13,0.24809,0.22829,1.93296,0.99936,0.99904,0.995,0.94823,0.19857,0.16268,1.8135,0.001684,0.001684,0.001684
86,3768.2,0.24786,0.22854,1.93347,0.99927,0.9991,0.995,0.94872,0.19681,0.16207,1.81258,0.001585,0.001585,0.001585
87,3813.53,0.24608,0.22687,1.93159,0.99944,0.99904,0.995,0.94937,0.1953,0.16138,1.81135,0.001486,0.001486,0.001486
88,3856.91,0.24551,0.22621,1.93151,0.99945,0.99903,0.995,0.94967,0.19513,0.16117,1.81123,0.001387,0.001387,0.001387
89,3900.09,0.24417,0.2254,1.92862,0.99948,0.99904,0.995,0.94925,0.1951,0.16056,1.81117,0.001288,0.001288,0.001288
90,3946.81,0.24418,0.22411,1.92794,0.99947,0.99907,0.995,0.94957,0.19516,0.16006,1.81112,0.001189,0.001189,0.001189
91,3992.73,0.21933,0.19134,1.88646,0.99948,0.99908,0.995,0.95027,0.19581,0.16019,1.81186,0.00109,0.00109,0.00109
92,4038.78,0.21487,0.18819,1.884,0.9995,0.99915,0.995,0.94994,0.19726,0.1609,1.81248,0.000991,0.000991,0.000991
93,4081.84,0.21245,0.18529,1.87973,0.99949,0.99917,0.995,0.94914,0.19825,0.16107,1.81284,0.000892,0.000892,0.000892
94,4129.96,0.21031,0.18504,1.88063,0.99948,0.99918,0.995,0.94863,0.19873,0.16096,1.81321,0.000793,0.000793,0.000793
95,4172.33,0.20897,0.18359,1.87963,0.99942,0.99912,0.995,0.94934,0.19809,0.16091,1.81284,0.000694,0.000694,0.000694
96,4215.02,0.20636,0.18086,1.87437,0.99939,0.99912,0.995,0.949,0.19816,0.16056,1.81267,0.000595,0.000595,0.000595
97,4257.72,0.20692,0.18036,1.87241,0.9994,0.99912,0.995,0.94895,0.19842,0.16059,1.81263,0.000496,0.000496,0.000496
98,4300.44,0.20478,0.17826,1.87413,0.99939,0.99912,0.995,0.94905,0.19893,0.16093,1.81298,0.000397,0.000397,0.000397
99,4347.65,0.20362,0.17792,1.87233,0.99939,0.99911,0.995,0.94889,0.199,0.16079,1.81277,0.000298,0.000298,0.000298
100,4394.51,0.20327,0.17733,1.8719,0.99939,0.99911,0.995,0.94884,0.19899,0.16049,1.81268,0.000199,0.000199,0.000199
