epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,5317.84,0.18802,0.22264,0.88792,0.99932,0.99966,0.99498,0.9633,0.13607,0.14096,0.8243,0.003763,0.003763,0.003763
65,5401.52,0.18608,0.22083,0.88568,0.9993,0.99963,0.99497,0.96297,0.13534,0.14039,0.82377,0.003664,0.003664,0.003664
66,5484.46,0.1859,0.21895,0.88467,0.99929,0.99952,0.995,0.96349,0.13314,0.13774,0.82259,0.003565,0.003565,0.003565
67,5567.35,0.18414,0.21766,0.88522,0.99942,0.99966,0.995,0.96361,0.13364,0.13775,0.82308,0.003466,0.003466,0.003466
68,5651.48,0.18512,0.21797,0.88642,0.99932,0.99958,0.99499,0.96471,0.13232,0.13665,0.82275,0.003367,0.003367,0.003367
69,5734.68,0.18254,0.21507,0.88388,0.99931,0.99961,0.99499,0.96454,0.13179,0.13675,0.82267,0.003268,0.003268,0.003268
70,5817.6,0.18239,0.21538,0.88374,0.99951,0.99947,0.995,0.96425,0.13211,0.13737,0.82309,0.003169,0.003169,0.003169
71,5900.51,0.18189,0.21487,0.8844,0.99954,0.99946,0.995,0.96468,0.13112,0.13516,0.822,0.00307,0.00307,0.00307
72,5983.35,0.18107,0.21379,0.88454,0.99949,0.99953,0.995,0.96496,0.13105,0.1353,0.82192,0.002971,0.002971,0.002971
73,6066.92,0.18111,0.21311,0.88357,0.99947,0.99955,0.995,0.96451,0.13129,0.13536,0.82279,0.002872,0.002872,0.002872
74,6150.05,0.1793,0.21102,0.88294,0.99926,0.99966,0.995,0.96459,0.13114,0.13468,0.82248,0.002773,0.002773,0.002773
75,6233.07,0.17771,0.20938,0.88007,0.99931,0.99958,0.995,0.96557,0.13091,0.13351,0.82186,0.002674,0.002674,0.002674
76,6316.44,0.1762,0.20722,0.87983,0.99938,0.99953,0.995,0.9653,0.13051,0.13308,0.82168,0.002575,0.002575,0.002575
77,6399.82,0.17624,0.2073,0.87945,0.9995,0.99952,0.995,0.96619,0.12973,0.13319,0.82107,0.002476,0.002476,0.002476
78,6483.2,0.17624,0.20712,0.87896,0.99953,0.99959,0.995,0.96565,0.12934,0.13252,0.82129,0.002377,0.002377,0.002377
79,6566.52,0.17545,0.2054,0.87984,0.99956,0.99966,0.995,0.9661,0.12903,0.13173,0.82097,0.002278,0.002278,0.002278
80,6649.4,0.17423,0.20326,0.87941,0.99953,0.99961,0.995,0.9658,0.12916,0.13131,0.82102,0.002179,0.002179,0.002179
81,6732.31,0.17325,0.20219,0.88,0.99945,0.99966,0.99499,0.96638,0.12839,0.13074,0.8208,0.00208,0.00208,0.00208
82,6815.31,0.1736,0.20229,0.87982,0.99944,0.99966,0.995,0.96623,0.1285,0.1312,0.82088,0.001981,0.001981,0.001981
83,6898.07,0.17145,0.19991,0.87646,0.99961,0.99966,0.995,0.96656,0.12754,0.13029,0.82026,0.001882,0.001882,0.001882
84,6981.36,0.16961,0.19831,0.87605,0.99956,0.99966,0.995,0.96654,0.12737,0.12922,0.82011,0.001783,0.001783,0.001783
85,7064.1,0.16884,0.1955,0.87621,0.99949,0.9996,0.995,0.96669,0.12679,0.12871,0.81993,0.001684,0.001684,0.001684
86,7146.92,0.16903,0.19586,0.87629,0.99956,0.99962,0.995,0.96708,0.1263,0.128,0.81981,0.001585,0.001585,0.001585
87,7229.68,0.16711,0.19422,0.87455,0.99956,0.99966,0.995,0.9669,0.1264,0.12815,0.81991,0.001486,0.001486,0.001486
88,7312.31,0.16653,0.19366,0.87625,0.9996,0.99966,0.995,0.96713,0.12651,0.12801,0.81996,0.001387,0.001387,0.001387
89,7395.72,0.16616,0.19279,0.87647,0.99951,0.99966,0.995,0.96699,0.12596,0.12806,0.81973,0.001288,0.001288,0.001288
90,7478.57,0.16594,0.19144,0.87563,0.99959,0.99966,0.995,0.96704,0.12577,0.12774,0.81971,0.001189,0.001189,0.001189
91,7561.72,0.14823,0.16273,0.85702,0.99963,0.99966,0.995,0.96704,0.12617,0.12824,0.81978,0.00109,0.00109,0.00109
92,7643,0.14586,0.16049,0.85481,0.99964,0.99966,0.995,0.96702,0.12628,0.12828,0.8199,0.000991,0.000991,0.000991
93,7724.57,0.14416,0.15858,0.85539,0.9996,0.99966,0.995,0.96768,0.126,0.12817,0.81969,0.000892,0.000892,0.000892
94,7806.09,0.14374,0.15876,0.85426,0.9996,0.99966,0.995,0.96765,0.12589,0.1282,0.82001,0.000793,0.000793,0.000793
95,7887.46,0.14214,0.15713,0.85401,0.99961,0.99966,0.995,0.96737,0.12545,0.12742,0.81975,0.000694,0.000694,0.000694
96,7969.25,0.14019,0.15432,0.85193,0.99949,0.99966,0.99499,0.96755,0.12508,0.12679,0.81935,0.000595,0.000595,0.000595
97,8050.69,0.14001,0.15364,0.85212,0.99949,0.99966,0.995,0.96735,0.12491,0.12624,0.81912,0.000496,0.000496,0.000496
98,8132.26,0.13876,0.15172,0.85146,0.99961,0.99966,0.995,0.96735,0.12471,0.12583,0.8191,0.000397,0.000397,0.000397
99,8213.81,0.13751,0.15084,0.8517,0.9996,0.99966,0.995,0.96759,0.12457,0.12608,0.81907,0.000298,0.000298,0.000298
100,8295.52,0.13737,0.14977,0.85173,0.99961,0.99966,0.995,0.9678,0.12439,0.1258,0.8188,0.000199,0.000199,0.000199
