epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,2598.68,0.30633,0.28773,0.85473,0.99929,0.99833,0.995,0.94221,0.22231,0.18897,0.78827,0.0086635,0.0086635,0.0086635
56,2645.89,0.3071,0.28786,0.85564,0.99917,0.99878,0.995,0.94052,0.22525,0.18964,0.78926,0.00863875,0.00863875,0.00863875
57,2692.93,0.30566,0.28633,0.85438,0.99894,0.99801,0.995,0.94373,0.21885,0.18642,0.7875,0.008614,0.008614,0.008614
58,2739.9,0.30302,0.28752,0.85369,0.99885,0.99892,0.995,0.94806,0.21204,0.18421,0.78484,0.00858925,0.00858925,0.00858925
59,2787.13,0.30514,0.28809,0.85284,0.99912,0.99859,0.99499,0.94106,0.22403,0.19105,0.788,0.0085645,0.0085645,0.0085645
60,2834.22,0.30227,0.28484,0.85263,0.9992,0.99864,0.99491,0.94628,0.21219,0.18335,0.78513,0.00853975,0.00853975,0.00853975
61,2881.13,0.30182,0.28377,0.85195,0.99939,0.99858,0.995,0.94692,0.21144,0.18213,0.78445,0.008515,0.008515,0.008515
62,2928.18,0.30137,0.28156,0.85209,0.99947,0.99858,0.995,0.94864,0.20918,0.1813,0.78407,0.00849025,0.00849025,0.00849025
63,2975.14,0.30087,0.28275,0.85158,0.99948,0.99856,0.995,0.94687,0.21398,0.18311,0.78512,0.0084655,0.0084655,0.0084655
64,3022.25,0.30019,0.2806,0.85278,0.99942,0.99877,0.995,0.94624,0.21373,0.18154,0.78517,0.00844075,0.00844075,0.00844075
65,3069.24,0.29693,0.27962,0.8501,0.99938,0.99824,0.995,0.94349,0.21717,0.18324,0.78565,0.008416,0.008416,0.008416
66,3116.37,0.2976,0.27922,0.84918,0.99873,0.9991,0.995,0.94902,0.20696,0.17805,0.78326,0.00839125,0.00839125,0.00839125
67,3163.43,0.29904,0.27888,0.85167,0.99945,0.99912,0.995,0.94915,0.20671,0.17652,0.7835,0.0083665,0.0083665,0.0083665
68,3210.51,0.29802,0.27848,0.85125,0.99934,0.99864,0.995,0.94251,0.2193,0.18133,0.78588,0.00834175,0.00834175,0.00834175
69,3257.52,0.29557,0.27514,0.84865,0.99918,0.999,0.995,0.94773,0.20754,0.17588,0.78276,0.008317,0.008317,0.008317
70,3304.63,0.29491,0.27652,0.84905,0.99883,0.99931,0.995,0.94648,0.20951,0.17558,0.78373,0.00829225,0.00829225,0.00829225
71,3351.65,0.29496,0.2771,0.85059,0.99938,0.99858,0.995,0.94813,0.20827,0.17719,0.78328,0.0082675,0.0082675,0.0082675
72,3398.79,0.29638,0.27793,0.85034,0.99941,0.9989,0.995,0.94638,0.20979,0.1781,0.78369,0.00824275,0.00824275,0.00824275
73,3445.8,0.2933,0.27426,0.849,0.99919,0.99914,0.995,0.94847,0.20665,0.17489,0.78318,0.008218,0.008218,0.008218
74,3492.84,0.29188,0.27223,0.84854,0.99917,0.99918,0.995,0.94838,0.20747,0.17479,0.78328,0.00819325,0.00819325,0.00819325
75,3539.93,0.2912,0.27233,0.84849,0.99943,0.99926,0.995,0.94759,0.20707,0.17495,0.78242,0.0081685,0.0081685,0.0081685
76,3587.01,0.28942,0.27046,0.84574,0.99939,0.99923,0.995,0.95122,0.20146,0.17224,0.78085,0.00814375,0.00814375,0.00814375
77,3634.14,0.29101,0.27055,0.84544,0.99944,0.99892,0.995,0.948,0.20623,0.17369,0.78224,0.008119,0.008119,0.008119
78,3681.17,0.29056,0.27054,0.84653,0.99935,0.999,0.995,0.94948,0.20411,0.1723,0.7817,0.00809425,0.00809425,0.00809425
79,3728.15,0.28871,0.26819,0.84505,0.99944,0.99898,0.995,0.94859,0.20459,0.17267,0.78156,0.0080695,0.0080695,0.0080695
80,3775.15,0.28666,0.26915,0.84544,0.99931,0.9989,0.995,0.9474,0.2078,0.17393,0.78243,0.00804475,0.00804475,0.00804475
81,3822.05,0.28747,0.26893,0.84649,0.99923,0.99909,0.995,0.9499,0.20396,0.17271,0.78188,0.00802,0.00802,0.00802
82,3868.79,0.28804,0.26924,0.84671,0.99943,0.99887,0.995,0.94982,0.20464,0.17212,0.78196,0.00799525,0.00799525,0.00799525
83,3915.77,0.28658,0.26795,0.84599,0.99944,0.99909,0.995,0.95011,0.20547,0.17213,0.78222,0.0079705,0.0079705,0.0079705
84,3962.73,0.2847,0.2665,0.84551,0.99932,0.9992,0.995,0.94856,0.20639,0.17033,0.78195,0.00794575,0.00794575,0.00794575
85,4009.48,0.28396,0.2647,0.84446,0.99916,0.99932,0.995,0.94974,0.20283,0.17011,0.78117,0.007921,0.007921,0.007921
86,4056.44,0.28299,0.26491,0.84558,0.99934,0.99933,0.995,0.9498,0.20153,0.16918,0.78093,0.00789625,0.00789625,0.00789625
87,4103.27,0.28307,0.264,0.84454,0.99931,0.99927,0.995,0.95157,0.1989,0.16837,0.78026,0.0078715,0.0078715,0.0078715
88,4150.41,0.28187,0.26342,0.84363,0.9993,0.99917,0.995,0.95129,0.19929,0.16917,0.78033,0.00784675,0.00784675,0.00784675
89,4197.37,0.28292,0.26256,0.84345,0.99904,0.99928,0.995,0.95036,0.20038,0.16881,0.78038,0.007822,0.007822,0.007822
90,4244.28,0.2832,0.26292,0.84213,0.99932,0.99904,0.995,0.94979,0.20233,0.16937,0.78057,0.00779725,0.00779725,0.00779725
91,4291.13,0.27892,0.26084,0.8424,0.99933,0.9991,0.995,0.94918,0.20309,0.16898,0.78073,0.0077725,0.0077725,0.0077725
92,4339.6,0.28313,0.26299,0.84449,0.99918,0.99932,0.995,0.95112,0.19921,0.168,0.77986,0.00774775,0.00774775,0.00774775
93,4386.57,0.27741,0.25805,0.84221,0.99931,0.99929,0.995,0.95028,0.20111,0.1679,0.7802,0.007723,0.007723,0.007723
94,4433.56,0.27737,0.25889,0.8405,0.99944,0.99926,0.995,0.95132,0.1988,0.16711,0.77959,0.00769825,0.00769825,0.00769825
95,4480.63,0.27604,0.25714,0.84071,0.99928,0.99922,0.995,0.95119,0.19953,0.16642,0.77983,0.0076735,0.0076735,0.0076735
96,4527.75,0.2796,0.25842,0.84289,0.99941,0.99897,0.995,0.95086,0.19933,0.16675,0.77963,0.00764875,0.00764875,0.00764875
97,4574.69,0.27523,0.2557,0.84009,0.9994,0.99904,0.995,0.95316,0.19578,0.16613,0.77882,0.007624,0.007624,0.007624
98,4621.74,0.27659,0.25678,0.84062,0.99914,0.99925,0.995,0.9522,0.19819,0.16615,0.77937,0.00759925,0.00759925,0.00759925
99,4668.84,0.27644,0.25526,0.84211,0.99931,0.99919,0.995,0.95271,0.1966,0.16518,0.77886,0.0075745,0.0075745,0.0075745
100,4715.96,0.2743,0.25551,0.84103,0.99927,0.99926,0.995,0.95273,0.19605,0.16421,0.77863,0.00754975,0.00754975,0.00754975
101,4763.1,0.27831,0.25906,0.84295,0.99934,0.99924,0.995,0.95337,0.19499,0.16382,0.77846,0.007525,0.007525,0.007525
102,4810.3,0.27522,0.25678,0.83945,0.99939,0.99926,0.995,0.95342,0.19515,0.1638,0.77852,0.00750025,0.00750025,0.00750025
103,4857.38,0.27436,0.25478,0.84005,0.9994,0.99927,0.995,0.95459,0.19289,0.1632,0.77797,0.0074755,0.0074755,0.0074755
104,4904.59,0.27584,0.25638,0.84173,0.9994,0.99921,0.995,0.95431,0.19284,0.16339,0.77803,0.00745075,0.00745075,0.00745075
105,4951.67,0.27296,0.25295,0.83968,0.99938,0.99924,0.995,0.95326,0.19447,0.16339,0.77836,0.007426,0.007426,0.007426
106,4998.8,0.27353,0.25442,0.84057,0.99951,0.99915,0.995,0.95328,0.19439,0.16307,0.77829,0.00740125,0.00740125,0.00740125
107,5045.93,0.26983,0.25118,0.83816,0.99942,0.99925,0.995,0.95358,0.19373,0.16301,0.77806,0.0073765,0.0073765,0.0073765
108,5093.13,0.27189,0.25198,0.83909,0.99939,0.99933,0.995,0.95341,0.19409,0.16313,0.77809,0.00735175,0.00735175,0.00735175
109,5140.21,0.27261,0.25354,0.83912,0.99939,0.99931,0.995,0.95283,0.19451,0.16304,0.77813,0.007327,0.007327,0.007327
110,5187.32,0.27087,0.25172,0.83849,0.99942,0.99928,0.995,0.95293,0.19416,0.16304,0.77798,0.00730225,0.00730225,0.00730225
111,5234.21,0.27007,0.25127,0.83917,0.99945,0.99927,0.995,0.95319,0.1938,0.16255,0.77794,0.0072775,0.0072775,0.0072775
112,5281.21,0.27031,0.24994,0.83809,0.99945,0.99925,0.995,0.95343,0.19291,0.16218,0.77771,0.00725275,0.00725275,0.00725275
113,5328.06,0.26941,0.25036,0.83859,0.99947,0.99927,0.995,0.95371,0.19242,0.16155,0.77756,0.007228,0.007228,0.007228
114,5375.12,0.26918,0.24938,0.83704,0.99947,0.99927,0.995,0.95346,0.19267,0.16168,0.77757,0.00720325,0.00720325,0.00720325
115,5422.15,0.26772,0.24874,0.83707,0.99948,0.99927,0.995,0.9538,0.19268,0.1612,0.77747,0.0071785,0.0071785,0.0071785
116,5469.21,0.26805,0.24875,0.83861,0.99948,0.99927,0.995,0.95344,0.19198,0.16108,0.77735,0.00715375,0.00715375,0.00715375
117,5516.26,0.26944,0.2486,0.8372,0.99949,0.99927,0.995,0.95435,0.19108,0.16075,0.77707,0.007129,0.007129,0.007129
118,5563.3,0.26835,0.24854,0.83864,0.9995,0.99926,0.995,0.95475,0.19058,0.16051,0.77697,0.00710425,0.00710425,0.00710425
119,5610.36,0.2672,0.24787,0.83566,0.9995,0.99927,0.995,0.95469,0.19086,0.16071,0.77698,0.0070795,0.0070795,0.0070795
120,5657.42,0.26727,0.24936,0.83735,0.99951,0.99927,0.995,0.95513,0.19041,0.16023,0.77693,0.00705475,0.00705475,0.00705475
121,5704.61,0.26721,0.24782,0.83705,0.99952,0.99925,0.995,0.95535,0.1903,0.1597,0.77689,0.00703,0.00703,0.00703
122,5751.9,0.26642,0.24763,0.8363,0.99952,0.99926,0.995,0.95528,0.19031,0.15922,0.77688,0.00700525,0.00700525,0.00700525
123,5798.97,0.26541,0.24714,0.83717,0.99951,0.99926,0.995,0.95466,0.19083,0.15919,0.77695,0.0069805,0.0069805,0.0069805
124,5845.93,0.26592,0.24519,0.83591,0.99952,0.99926,0.995,0.95457,0.1909,0.15922,0.77702,0.00695575,0.00695575,0.00695575
125,5892.95,0.26532,0.24651,0.83703,0.99953,0.99926,0.995,0.95454,0.1906,0.1591,0.77688,0.006931,0.006931,0.006931
126,5939.91,0.2653,0.24717,0.83726,0.9995,0.99926,0.995,0.95458,0.19088,0.15912,0.77692,0.00690625,0.00690625,0.00690625
127,5986.39,0.26453,0.24606,0.83733,0.9995,0.99927,0.995,0.955,0.19057,0.1588,0.77678,0.0068815,0.0068815,0.0068815
128,6033.51,0.26342,0.24428,0.8366,0.99951,0.99927,0.995,0.95518,0.19028,0.15857,0.7767,0.00685675,0.00685675,0.00685675
129,6080.6,0.263,0.24467,0.83567,0.99951,0.99927,0.995,0.95513,0.18964,0.15804,0.77658,0.006832,0.006832,0.006832
130,6127.74,0.26322,0.24126,0.8364,0.99952,0.99925,0.995,0.95537,0.18929,0.15793,0.77646,0.00680725,0.00680725,0.00680725
131,6174.85,0.26226,0.24264,0.83533,0.99956,0.99924,0.995,0.95541,0.18903,0.15821,0.77632,0.0067825,0.0067825,0.0067825
132,6221.87,0.26288,0.24256,0.83389,0.99956,0.99925,0.995,0.95555,0.18913,0.15804,0.77629,0.00675775,0.00675775,0.00675775
133,6268.84,0.2643,0.2434,0.83641,0.99955,0.99925,0.995,0.95568,0.18922,0.15799,0.77631,0.006733,0.006733,0.006733
134,6316.01,0.2616,0.24212,0.83447,0.99955,0.99925,0.995,0.95544,0.18929,0.15808,0.77626,0.00670825,0.00670825,0.00670825
135,6363.07,0.26206,0.24319,0.83429,0.99956,0.99932,0.995,0.95526,0.18909,0.15779,0.77616,0.0066835,0.0066835,0.0066835
136,6410.04,0.25988,0.24124,0.83396,0.99956,0.99932,0.995,0.95526,0.18902,0.15782,0.77618,0.00665875,0.00665875,0.00665875
137,6456.93,0.26231,0.24148,0.83596,0.99956,0.99932,0.995,0.95543,0.18906,0.15786,0.77619,0.006634,0.006634,0.006634
138,6503.99,0.26282,0.24252,0.83571,0.99956,0.99933,0.995,0.95519,0.18905,0.15755,0.77615,0.00660925,0.00660925,0.00660925
139,6551.06,0.26047,0.24057,0.83427,0.99955,0.99933,0.995,0.95496,0.18883,0.15727,0.77605,0.0065845,0.0065845,0.0065845
140,6598.12,0.26027,0.24076,0.83532,0.99955,0.99933,0.995,0.95515,0.18871,0.15725,0.77599,0.00655975,0.00655975,0.00655975
141,6645.17,0.2605,0.24032,0.83365,0.99956,0.99933,0.995,0.95508,0.18884,0.15733,0.77602,0.006535,0.006535,0.006535
142,6692.28,0.26194,0.24043,0.83379,0.99956,0.99933,0.995,0.95509,0.18893,0.15707,0.77606,0.00651025,0.00651025,0.00651025
143,6739.31,0.26019,0.23956,0.83382,0.99956,0.99933,0.995,0.95516,0.18862,0.15718,0.77601,0.0064855,0.0064855,0.0064855
144,6786.32,0.25792,0.2391,0.83491,0.99956,0.99932,0.995,0.95537,0.18861,0.15702,0.77604,0.00646075,0.00646075,0.00646075
145,6833.26,0.26255,0.24239,0.83567,0.99957,0.99933,0.995,0.95531,0.18857,0.15714,0.77608,0.006436,0.006436,0.006436
146,6880.25,0.25852,0.24015,0.83342,0.99957,0.99932,0.995,0.95538,0.18868,0.15721,0.77607,0.00641125,0.00641125,0.00641125
147,6927.11,0.26069,0.24176,0.836,0.99957,0.99932,0.995,0.95537,0.18866,0.15704,0.77606,0.0063865,0.0063865,0.0063865
148,6974.12,0.25881,0.23866,0.83413,0.99958,0.99932,0.995,0.95546,0.18856,0.15691,0.776,0.00636175,0.00636175,0.00636175
149,7020.89,0.25662,0.23741,0.8326,0.99958,0.99932,0.995,0.95538,0.1886,0.15682,0.77601,0.006337,0.006337,0.006337
150,7067.82,0.25703,0.23659,0.83273,0.99958,0.99932,0.995,0.95507,0.18857,0.15684,0.77597,0.00631225,0.00631225,0.00631225
151,7114.69,0.25612,0.23633,0.8327,0.99958,0.99931,0.995,0.95494,0.18866,0.15684,0.77598,0.0062875,0.0062875,0.0062875
152,7162.81,0.25685,0.23532,0.83188,0.99958,0.99931,0.995,0.95529,0.18833,0.15683,0.77592,0.00626275,0.00626275,0.00626275
153,7209.83,0.25593,0.23644,0.83235,0.99957,0.99931,0.995,0.95514,0.18835,0.15675,0.77595,0.006238,0.006238,0.006238
154,7256.93,0.25856,0.23806,0.83434,0.99957,0.9993,0.995,0.95535,0.18823,0.15677,0.77591,0.00621325,0.00621325,0.00621325
155,7304.11,0.25599,0.23661,0.83292,0.99956,0.99929,0.995,0.95532,0.18824,0.15683,0.77586,0.0061885,0.0061885,0.0061885
156,7351.17,0.25479,0.23626,0.83119,0.99956,0.99929,0.995,0.95541,0.18834,0.15683,0.77587,0.00616375,0.00616375,0.00616375
157,7398.14,0.25386,0.23473,0.83186,0.99956,0.99929,0.995,0.95532,0.18831,0.15667,0.77586,0.006139,0.006139,0.006139
158,7445.05,0.25489,0.23589,0.83209,0.99957,0.99929,0.995,0.95542,0.18807,0.1565,0.77581,0.00611425,0.00611425,0.00611425
159,7491.54,0.25225,0.23279,0.83079,0.99956,0.99929,0.995,0.9558,0.18779,0.15645,0.77576,0.0060895,0.0060895,0.0060895
160,7538.71,0.25323,0.2352,0.83194,0.99957,0.9993,0.995,0.95561,0.1877,0.15644,0.77574,0.00606475,0.00606475,0.00606475
161,7585.58,0.25491,0.23447,0.83084,0.99956,0.9993,0.995,0.95552,0.18756,0.15634,0.77566,0.00604,0.00604,0.00604
162,7632.55,0.25463,0.23449,0.83096,0.99956,0.9993,0.995,0.95567,0.18761,0.15616,0.77566,0.00601525,0.00601525,0.00601525
163,7679.63,0.25494,0.23327,0.83149,0.99956,0.9993,0.995,0.95593,0.1873,0.15601,0.77559,0.0059905,0.0059905,0.0059905
164,7726.69,0.25335,0.23354,0.82975,0.99956,0.9993,0.995,0.95597,0.18714,0.15588,0.77555,0.00596575,0.00596575,0.00596575
165,7773.8,0.25132,0.23285,0.83005,0.99957,0.9993,0.995,0.95589,0.18708,0.15584,0.77547,0.005941,0.005941,0.005941
166,7820.89,0.25275,0.23406,0.83101,0.99957,0.9993,0.995,0.95597,0.18709,0.15583,0.77543,0.00591625,0.00591625,0.00591625
167,7867.83,0.25198,0.23263,0.83116,0.99958,0.99931,0.995,0.95618,0.18704,0.15564,0.77539,0.0058915,0.0058915,0.0058915
168,7914.86,0.24995,0.23162,0.82934,0.99957,0.99931,0.995,0.9563,0.18709,0.15583,0.77541,0.00586675,0.00586675,0.00586675
169,7961.86,0.251,0.23091,0.83209,0.99957,0.99932,0.995,0.95622,0.18718,0.15591,0.77542,0.005842,0.005842,0.005842
170,8008.82,0.2516,0.23088,0.83019,0.99956,0.99932,0.995,0.95642,0.18709,0.15577,0.77536,0.00581725,0.00581725,0.00581725
171,8055.84,0.25115,0.23025,0.83139,0.99956,0.99933,0.995,0.95641,0.18712,0.1557,0.77537,0.0057925,0.0057925,0.0057925
172,8102.77,0.25133,0.23038,0.82894,0.99956,0.99933,0.995,0.95632,0.1871,0.15576,0.77536,0.00576775,0.00576775,0.00576775
173,8149.7,0.24966,0.23034,0.82954,0.99956,0.99933,0.995,0.95638,0.18718,0.15596,0.77537,0.005743,0.005743,0.005743
174,8196.83,0.25155,0.23221,0.83203,0.99955,0.99933,0.995,0.95626,0.18712,0.15602,0.77534,0.00571825,0.00571825,0.00571825
175,8243.91,0.24929,0.22893,0.83165,0.99955,0.99934,0.995,0.95609,0.18734,0.15606,0.77537,0.0056935,0.0056935,0.0056935
176,8291.05,0.24877,0.22787,0.82968,0.99954,0.99934,0.995,0.95617,0.18751,0.15618,0.77541,0.00566875,0.00566875,0.00566875
177,8338.25,0.25022,0.22927,0.82986,0.99953,0.99934,0.995,0.95581,0.1876,0.1564,0.77538,0.005644,0.005644,0.005644
178,8385.42,0.24808,0.22823,0.82833,0.99953,0.99935,0.995,0.95566,0.18767,0.1562,0.7754,0.00561925,0.00561925,0.00561925
179,8432.54,0.24781,0.22732,0.82846,0.99953,0.99935,0.995,0.9557,0.18765,0.15633,0.7754,0.0055945,0.0055945,0.0055945
180,8479.3,0.2479,0.22747,0.83032,0.99953,0.99935,0.995,0.95579,0.18755,0.15619,0.77538,0.00556975,0.00556975,0.00556975
181,8526.44,0.25041,0.22973,0.82842,0.99954,0.99935,0.995,0.95589,0.18755,0.15618,0.77537,0.005545,0.005545,0.005545
182,8573.48,0.24677,0.2268,0.82809,0.99954,0.99934,0.995,0.95616,0.18734,0.15607,0.77532,0.00552025,0.00552025,0.00552025
183,8620.6,0.24864,0.22783,0.83098,0.99954,0.99935,0.995,0.95587,0.1874,0.15613,0.77536,0.0054955,0.0054955,0.0054955
184,8667.66,0.24927,0.22781,0.83009,0.99955,0.99935,0.995,0.95574,0.18738,0.15625,0.77534,0.00547075,0.00547075,0.00547075
185,8714.7,0.24825,0.22814,0.83111,0.99954,0.99936,0.995,0.95574,0.1873,0.15609,0.77533,0.005446,0.005446,0.005446
186,8761.87,0.24634,0.22744,0.82942,0.99955,0.99936,0.995,0.95583,0.18728,0.15622,0.77533,0.00542125,0.00542125,0.00542125
187,8808.92,0.24503,0.22652,0.82729,0.99957,0.99938,0.995,0.95589,0.18712,0.15612,0.77529,0.0053965,0.0053965,0.0053965
