epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
77,3357.27,0.25915,0.23902,1.38653,0.99927,0.99946,0.995,0.94616,0.20726,0.16905,1.3006,0.002476,0.002476,0.002476
78,3400.76,0.25769,0.23736,1.38631,0.9992,0.99944,0.995,0.94906,0.20142,0.16612,1.298,0.002377,0.002377,0.002377
79,3444.22,0.25643,0.23557,1.38604,0.99943,0.99903,0.995,0.9476,0.20483,0.16813,1.29963,0.002278,0.002278,0.002278
80,3487.61,0.25442,0.23523,1.38609,0.99951,0.99953,0.995,0.94965,0.20059,0.16615,1.29771,0.002179,0.002179,0.002179
81,3531.06,0.2539,0.23355,1.38538,0.99942,0.99946,0.995,0.95038,0.19876,0.16461,1.29702,0.00208,0.00208,0.00208
82,3574.59,0.25677,0.23711,1.38806,0.99935,0.99953,0.995,0.95032,0.19913,0.16486,1.29697,0.001981,0.001981,0.001981
83,3618.02,0.24995,0.23018,1.3837,0.99968,0.99929,0.995,0.95114,0.19698,0.16362,1.29585,0.001882,0.001882,0.001882
84,3661.48,0.25032,0.2299,1.38351,0.99962,0.99923,0.995,0.95113,0.19712,0.16329,1.29548,0.001783,0.001783,0.001783
85,3704.94,0.24928,0.22918,1.38287,0.99963,0.99924,0.995,0.95131,0.19717,0.16323,1.29593,0.001684,0.001684,0.001684
86,3748.53,0.24765,0.22853,1.38263,0.99956,0.99938,0.995,0.95038,0.19756,0.16278,1.29594,0.001585,0.001585,0.001585
87,3792.02,0.24535,0.22585,1.38153,0.9996,0.9995,0.995,0.9513,0.19503,0.16168,1.29454,0.001486,0.001486,0.001486
88,3835.63,0.24583,0.22606,1.38118,0.99966,0.9995,0.995,0.9517,0.19501,0.16143,1.2947,0.001387,0.001387,0.001387
89,3879.24,0.24514,0.22485,1.3795,0.99969,0.99939,0.995,0.9516,0.19532,0.16128,1.29491,0.001288,0.001288,0.001288
90,3922.86,0.24504,0.22392,1.3789,0.99952,0.99946,0.995,0.95007,0.19836,0.16248,1.296,0.001189,0.001189,0.001189
91,3966.42,0.21873,0.19123,1.34769,0.99959,0.9995,0.995,0.94989,0.19983,0.16343,1.2967,0.00109,0.00109,0.00109
92,4009.14,0.21507,0.18859,1.34621,0.9996,0.9995,0.995,0.94907,0.20138,0.16376,1.29735,0.000991,0.000991,0.000991
93,4051.79,0.21273,0.18628,1.34309,0.99959,0.99947,0.995,0.94863,0.2011,0.16354,1.297,0.000892,0.000892,0.000892
94,4094.51,0.2117,0.18611,1.34441,0.99959,0.99943,0.995,0.94803,0.20287,0.16386,1.29753,0.000793,0.000793,0.000793
95,4137.1,0.20934,0.18414,1.34326,0.99961,0.99943,0.995,0.94773,0.20295,0.16326,1.29757,0.000694,0.000694,0.000694
96,4179.77,0.20718,0.18188,1.34025,0.99963,0.99946,0.995,0.9477,0.20305,0.16345,1.29773,0.000595,0.000595,0.000595
97,4222.43,0.207,0.18057,1.33869,0.99967,0.9995,0.995,0.9475,0.20289,0.16306,1.29757,0.000496,0.000496,0.000496
98,4265.19,0.20497,0.17837,1.33984,0.99967,0.99951,0.995,0.94724,0.20339,0.163,1.29771,0.000397,0.000397,0.000397
99,4307.92,0.20403,0.17809,1.33785,0.99966,0.99953,0.995,0.94699,0.20306,0.16275,1.29745,0.000298,0.000298,0.000298
100,4350.62,0.20344,0.17735,1.33762,0.99966,0.99953,0.995,0.947,0.20321,0.16285,1.29744,0.000199,0.000199,0.000199
