epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,2855.5,0.28505,0.27161,0.90839,0.9985,0.99895,0.99499,0.94958,0.2096,0.17327,0.83818,0.005842,0.005842,0.005842
44,2921.61,0.28565,0.27122,0.9085,0.999,0.99889,0.995,0.9542,0.20041,0.16701,0.8348,0.005743,0.005743,0.005743
45,2987.75,0.28324,0.26874,0.90839,0.99867,0.99919,0.995,0.95541,0.19975,0.16631,0.83489,0.005644,0.005644,0.005644
46,3053.87,0.28009,0.26523,0.90602,0.99895,0.99913,0.995,0.95598,0.19435,0.16238,0.83302,0.005545,0.005545,0.005545
47,3120.03,0.27938,0.2641,0.90664,0.99886,0.99927,0.99498,0.95662,0.19717,0.16294,0.83366,0.005446,0.005446,0.005446
48,3186.23,0.27999,0.26323,0.90667,0.99916,0.99929,0.995,0.95462,0.19744,0.16179,0.83353,0.005347,0.005347,0.005347
49,3252.34,0.27614,0.26095,0.90193,0.99861,0.99937,0.99499,0.95313,0.20204,0.16507,0.83437,0.005248,0.005248,0.005248
50,3318.43,0.27733,0.26227,0.90743,0.9986,0.99923,0.995,0.94949,0.21173,0.17113,0.83873,0.005149,0.005149,0.005149
51,3384.44,0.27425,0.25968,0.90435,0.99888,0.99925,0.995,0.95657,0.19392,0.15954,0.83239,0.00505,0.00505,0.00505
52,3450.48,0.27153,0.25643,0.90111,0.99934,0.99946,0.995,0.9554,0.19515,0.15749,0.83222,0.004951,0.004951,0.004951
53,3516.47,0.27353,0.2561,0.90425,0.99894,0.99938,0.99499,0.95611,0.19432,0.15764,0.83224,0.004852,0.004852,0.004852
54,3582.49,0.26828,0.25276,0.90002,0.99908,0.99951,0.995,0.95729,0.19154,0.15637,0.83147,0.004753,0.004753,0.004753
55,3648.53,0.26865,0.25323,0.90031,0.99895,0.99924,0.99497,0.95697,0.19247,0.15743,0.83147,0.004654,0.004654,0.004654
56,3714.57,0.26867,0.25239,0.90075,0.99921,0.99937,0.99499,0.95617,0.19328,0.1582,0.83128,0.004555,0.004555,0.004555
57,3780.6,0.26184,0.24732,0.89725,0.99903,0.99948,0.99499,0.95583,0.19461,0.15614,0.83139,0.004456,0.004456,0.004456
58,3846.67,0.26121,0.24792,0.89796,0.9992,0.99941,0.99498,0.95671,0.19118,0.15596,0.83058,0.004357,0.004357,0.004357
59,3912.74,0.26287,0.24684,0.89733,0.99889,0.99941,0.99499,0.95618,0.19313,0.15395,0.83126,0.004258,0.004258,0.004258
60,3978.81,0.26098,0.24482,0.89684,0.99893,0.9992,0.99495,0.95797,0.18694,0.15137,0.82956,0.004159,0.004159,0.004159
61,4044.89,0.26129,0.24514,0.89787,0.99908,0.9994,0.995,0.95722,0.18922,0.15229,0.83038,0.00406,0.00406,0.00406
62,4110.91,0.25513,0.24044,0.89644,0.99911,0.99944,0.99497,0.9575,0.1875,0.15084,0.82993,0.003961,0.003961,0.003961
63,4177.03,0.25712,0.23982,0.89467,0.99934,0.99959,0.99498,0.96036,0.18211,0.14798,0.82825,0.003862,0.003862,0.003862
64,4243.17,0.25437,0.23725,0.89545,0.99911,0.99939,0.99498,0.95871,0.18587,0.14883,0.82927,0.003763,0.003763,0.003763
65,4309.17,0.25213,0.23321,0.89251,0.99923,0.99929,0.99499,0.95893,0.18477,0.14724,0.8286,0.003664,0.003664,0.003664
66,4375.24,0.25409,0.23582,0.89436,0.99925,0.99949,0.99499,0.95884,0.18529,0.14773,0.8286,0.003565,0.003565,0.003565
67,4441.26,0.25072,0.23446,0.89423,0.9992,0.99955,0.995,0.9596,0.18328,0.14672,0.82826,0.003466,0.003466,0.003466
68,4507.3,0.25009,0.23299,0.89346,0.99919,0.99961,0.995,0.95974,0.18296,0.14587,0.82788,0.003367,0.003367,0.003367
69,4573.26,0.24905,0.23175,0.89251,0.99933,0.99965,0.995,0.96036,0.18169,0.14451,0.82753,0.003268,0.003268,0.003268
70,4639.37,0.24743,0.22982,0.89018,0.99899,0.99961,0.995,0.9598,0.18293,0.14443,0.82758,0.003169,0.003169,0.003169
71,4705.41,0.24719,0.23086,0.89337,0.99917,0.99949,0.995,0.96072,0.17991,0.14358,0.82694,0.00307,0.00307,0.00307
72,4771.54,0.24544,0.22923,0.89174,0.99911,0.99956,0.995,0.96061,0.18072,0.14345,0.82719,0.002971,0.002971,0.002971
73,4837.61,0.24544,0.22877,0.88959,0.99901,0.9996,0.995,0.96036,0.18247,0.1436,0.82761,0.002872,0.002872,0.002872
74,4903.65,0.24367,0.22642,0.89076,0.99873,0.99957,0.995,0.96093,0.17927,0.14257,0.8269,0.002773,0.002773,0.002773
75,4969.78,0.24127,0.22371,0.88892,0.99896,0.99948,0.99499,0.96152,0.1781,0.14129,0.82646,0.002674,0.002674,0.002674
76,5035.89,0.24002,0.22238,0.88749,0.99901,0.99952,0.995,0.96056,0.17929,0.14137,0.82672,0.002575,0.002575,0.002575
77,5101.91,0.24008,0.221,0.88709,0.99909,0.99946,0.995,0.96129,0.17851,0.1409,0.82649,0.002476,0.002476,0.002476
78,5167.95,0.23864,0.221,0.88695,0.99912,0.99955,0.995,0.96174,0.17685,0.1409,0.82594,0.002377,0.002377,0.002377
79,5234.13,0.23702,0.21827,0.88609,0.99913,0.99946,0.995,0.96105,0.17721,0.14004,0.82622,0.002278,0.002278,0.002278
80,5300.19,0.23453,0.21631,0.88576,0.99934,0.99964,0.995,0.96196,0.17639,0.13904,0.82584,0.002179,0.002179,0.002179
81,5366.34,0.23479,0.21633,0.88426,0.99935,0.99959,0.995,0.96307,0.17394,0.13799,0.82534,0.00208,0.00208,0.00208
82,5432.59,0.236,0.21643,0.88661,0.99923,0.99961,0.995,0.96366,0.17344,0.13718,0.82516,0.001981,0.001981,0.001981
83,5501.45,0.23127,0.21239,0.88467,0.99912,0.99966,0.99498,0.96261,0.17423,0.1373,0.8254,0.001882,0.001882,0.001882
84,5567.51,0.23018,0.21099,0.88285,0.99937,0.99966,0.995,0.96259,0.17353,0.13615,0.82509,0.001783,0.001783,0.001783
85,5633.6,0.229,0.20974,0.88132,0.99922,0.99954,0.995,0.96179,0.175,0.13663,0.82534,0.001684,0.001684,0.001684
86,5699.7,0.2292,0.20947,0.88182,0.99901,0.99937,0.99497,0.96176,0.17436,0.13644,0.82525,0.001585,0.001585,0.001585
87,5765.87,0.22675,0.20706,0.87993,0.99899,0.99961,0.99499,0.96254,0.17275,0.13555,0.82484,0.001486,0.001486,0.001486
88,5832,0.2268,0.20726,0.88214,0.99913,0.99966,0.995,0.96379,0.17192,0.13479,0.82459,0.001387,0.001387,0.001387
89,5898.15,0.22649,0.20615,0.8814,0.9992,0.99966,0.995,0.96332,0.17268,0.13439,0.82469,0.001288,0.001288,0.001288
90,5964.24,0.22565,0.2056,0.88122,0.99928,0.99966,0.995,0.9629,0.17242,0.1345,0.82461,0.001189,0.001189,0.001189
91,6030.58,0.20248,0.17258,0.85794,0.9993,0.99962,0.995,0.9636,0.17144,0.13374,0.82437,0.00109,0.00109,0.00109
92,6095.75,0.19734,0.16925,0.85544,0.99917,0.99963,0.995,0.96381,0.17095,0.13342,0.82421,0.000991,0.000991,0.000991
93,6161.06,0.19506,0.16757,0.85291,0.99921,0.99963,0.995,0.96381,0.17076,0.1333,0.82397,0.000892,0.000892,0.000892
94,6226.36,0.19495,0.16681,0.85481,0.99928,0.99964,0.995,0.96411,0.17073,0.13299,0.82391,0.000793,0.000793,0.000793
95,6291.67,0.19238,0.16492,0.85379,0.99926,0.99966,0.995,0.96449,0.17058,0.1328,0.8239,0.000694,0.000694,0.000694
96,6357.03,0.18984,0.16241,0.85246,0.99933,0.99966,0.995,0.96428,0.17053,0.1326,0.82399,0.000595,0.000595,0.000595
97,6422.26,0.19073,0.16214,0.85435,0.99931,0.99961,0.995,0.96431,0.17045,0.13265,0.8239,0.000496,0.000496,0.000496
98,6487.47,0.18869,0.1603,0.85227,0.99943,0.9996,0.995,0.96429,0.17049,0.13252,0.82389,0.000397,0.000397,0.000397
99,6552.6,0.18747,0.15927,0.85302,0.99944,0.99966,0.995,0.96425,0.17033,0.13233,0.82383,0.000298,0.000298,0.000298
100,6617.83,0.18825,0.15917,0.85211,0.99944,0.99966,0.995,0.9641,0.16992,0.13181,0.82367,0.000199,0.000199,0.000199
