epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
22,1055.44,0.45276,0.38065,0.91091,0.99033,0.9923,0.99459,0.8838,0.34382,0.29667,0.82636,0.007921,0.007921,0.007921
23,1103.11,0.44646,0.37354,0.90727,0.99526,0.99429,0.99476,0.89807,0.31656,0.27191,0.81982,0.007822,0.007822,0.007822
24,1150.86,0.44627,0.36951,0.90698,0.98133,0.99053,0.99409,0.90299,0.30015,0.29149,0.81623,0.007723,0.007723,0.007723
25,1198.37,0.44023,0.3707,0.9075,0.99599,0.99605,0.99489,0.90694,0.31036,0.2636,0.82057,0.007624,0.007624,0.007624
26,1245.97,0.44497,0.36329,0.9046,0.99518,0.99649,0.99494,0.91795,0.29252,0.26184,0.811,0.007525,0.007525,0.007525
27,1293.57,0.4316,0.36072,0.90161,0.9969,0.99668,0.99488,0.90945,0.29957,0.26557,0.81222,0.007426,0.007426,0.007426
28,1341.2,0.43029,0.35481,0.90193,0.98947,0.99632,0.99339,0.92028,0.28073,0.26213,0.8112,0.007327,0.007327,0.007327
29,1388.76,0.42495,0.35037,0.89879,0.99498,0.99629,0.99482,0.92369,0.2693,0.24908,0.80571,0.007228,0.007228,0.007228
30,1436.45,0.42135,0.34763,0.89661,0.99809,0.99757,0.99495,0.92519,0.26809,0.23991,0.80374,0.007129,0.007129,0.007129
31,1485.61,0.41004,0.34168,0.89273,0.99627,0.9977,0.99496,0.92309,0.26979,0.2398,0.80394,0.00703,0.00703,0.00703
32,1533.02,0.40658,0.33812,0.88824,0.99785,0.99785,0.99493,0.92551,0.26639,0.24193,0.80198,0.006931,0.006931,0.006931
33,1580.53,0.40535,0.3381,0.88781,0.99734,0.99733,0.99495,0.9257,0.27349,0.24282,0.80311,0.006832,0.006832,0.006832
34,1628.02,0.40152,0.33638,0.88492,0.99814,0.99794,0.99498,0.93213,0.25367,0.23036,0.79889,0.006733,0.006733,0.006733
35,1675.51,0.39974,0.33141,0.88577,0.99791,0.99808,0.99495,0.93301,0.24989,0.22569,0.79699,0.006634,0.006634,0.006634
36,1722.92,0.39268,0.3276,0.88196,0.99803,0.99819,0.99498,0.93198,0.25507,0.22848,0.79699,0.006535,0.006535,0.006535
37,1770.27,0.39475,0.32615,0.882,0.99294,0.99654,0.99475,0.92897,0.26315,0.24077,0.80235,0.006436,0.006436,0.006436
38,1817.62,0.38947,0.32378,0.88092,0.99809,0.998,0.99499,0.93558,0.24499,0.21715,0.79403,0.006337,0.006337,0.006337
39,1864.99,0.39158,0.32147,0.87812,0.99876,0.99877,0.995,0.93764,0.24703,0.21915,0.79469,0.006238,0.006238,0.006238
40,1912.29,0.39047,0.32141,0.87929,0.9985,0.99864,0.99499,0.9365,0.24173,0.21765,0.79319,0.006139,0.006139,0.006139
41,1959.61,0.38383,0.321,0.87956,0.99822,0.99826,0.99499,0.93607,0.24253,0.21766,0.79517,0.00604,0.00604,0.00604
42,2007.04,0.38136,0.3156,0.87866,0.9989,0.99801,0.995,0.93779,0.23961,0.21238,0.79299,0.005941,0.005941,0.005941
43,2054.4,0.38389,0.3174,0.8792,0.99851,0.99825,0.995,0.93969,0.23626,0.20865,0.79087,0.005842,0.005842,0.005842
44,2101.91,0.3788,0.31438,0.87476,0.99914,0.99872,0.995,0.94244,0.23131,0.20612,0.78996,0.005743,0.005743,0.005743
45,2149.5,0.37657,0.31071,0.87441,0.99843,0.9979,0.99499,0.93608,0.24036,0.21367,0.7928,0.005644,0.005644,0.005644
46,2196.97,0.37642,0.30932,0.8743,0.99873,0.99751,0.99498,0.94032,0.23536,0.20938,0.79063,0.005545,0.005545,0.005545
47,2244.46,0.37018,0.30722,0.87411,0.99877,0.99854,0.99499,0.93981,0.23503,0.20769,0.79147,0.005446,0.005446,0.005446
48,2291.92,0.37173,0.30521,0.8728,0.99842,0.99866,0.995,0.94193,0.23116,0.20668,0.78969,0.005347,0.005347,0.005347
49,2339.39,0.37337,0.30589,0.87242,0.99887,0.999,0.99499,0.94475,0.22921,0.2043,0.78901,0.005248,0.005248,0.005248
50,2386.89,0.36921,0.30235,0.87177,0.9985,0.99868,0.995,0.94277,0.2287,0.19986,0.78821,0.005149,0.005149,0.005149
51,2434.36,0.36811,0.30307,0.87137,0.9986,0.99876,0.99499,0.93968,0.23017,0.2048,0.78954,0.00505,0.00505,0.00505
52,2481.8,0.36824,0.30102,0.87032,0.99835,0.99828,0.995,0.94674,0.22281,0.19912,0.7864,0.004951,0.004951,0.004951
53,2529.35,0.36739,0.30096,0.87047,0.99862,0.99819,0.995,0.94655,0.22178,0.19784,0.78588,0.004852,0.004852,0.004852
54,2576.69,0.36423,0.29762,0.86746,0.99827,0.99826,0.99499,0.94287,0.22678,0.2015,0.7863,0.004753,0.004753,0.004753
55,2623.99,0.36287,0.29783,0.86598,0.99855,0.99908,0.995,0.94078,0.23004,0.20262,0.78828,0.004654,0.004654,0.004654
56,2671.36,0.36461,0.29783,0.8705,0.99887,0.99902,0.995,0.94389,0.22459,0.2008,0.78726,0.004555,0.004555,0.004555
57,2718.48,0.36172,0.29429,0.86631,0.99789,0.99828,0.99499,0.9466,0.22081,0.19747,0.78563,0.004456,0.004456,0.004456
58,2765.79,0.35949,0.29199,0.86663,0.99842,0.99787,0.99498,0.94509,0.22317,0.19612,0.78543,0.004357,0.004357,0.004357
59,2813.21,0.35929,0.2929,0.86598,0.99849,0.99859,0.99498,0.94682,0.21893,0.19324,0.78454,0.004258,0.004258,0.004258
60,2860.98,0.35678,0.29245,0.86296,0.99846,0.99834,0.99499,0.94356,0.22534,0.20115,0.78609,0.004159,0.004159,0.004159
61,2908.39,0.35454,0.28944,0.86222,0.99837,0.99873,0.995,0.94516,0.22115,0.19625,0.78474,0.00406,0.00406,0.00406
62,2955.49,0.35594,0.2873,0.86252,0.99855,0.99832,0.99499,0.94285,0.22687,0.19765,0.78555,0.003961,0.003961,0.003961
63,3002.55,0.35195,0.28475,0.86169,0.99841,0.99842,0.99499,0.94658,0.21969,0.19312,0.78442,0.003862,0.003862,0.003862
64,3049.93,0.35231,0.287,0.86181,0.99807,0.99904,0.995,0.94333,0.22381,0.19582,0.78524,0.003763,0.003763,0.003763
65,3097.3,0.35031,0.28339,0.86225,0.99845,0.99895,0.99499,0.94343,0.22601,0.19578,0.7866,0.003664,0.003664,0.003664
66,3144.78,0.34969,0.28128,0.86076,0.99832,0.99852,0.99498,0.94446,0.21939,0.19173,0.78395,0.003565,0.003565,0.003565
67,3192.02,0.3483,0.28028,0.86287,0.99839,0.99832,0.99498,0.94318,0.22279,0.19355,0.7857,0.003466,0.003466,0.003466
68,3239.37,0.3492,0.28036,0.86203,0.99845,0.99879,0.99498,0.94525,0.22146,0.19246,0.7851,0.003367,0.003367,0.003367
69,3286.74,0.3471,0.28068,0.85976,0.99887,0.99888,0.995,0.94787,0.21643,0.1891,0.78315,0.003268,0.003268,0.003268
70,3333.97,0.34565,0.27915,0.86022,0.99898,0.99834,0.995,0.94586,0.22213,0.19297,0.78541,0.003169,0.003169,0.003169
71,3382.61,0.3455,0.2771,0.85912,0.99858,0.99841,0.99499,0.94571,0.21966,0.19041,0.78439,0.00307,0.00307,0.00307
72,3431.37,0.34296,0.2761,0.85964,0.99854,0.99906,0.99498,0.94348,0.22213,0.19074,0.78525,0.002971,0.002971,0.002971
73,3478.76,0.34174,0.27723,0.85823,0.99872,0.99843,0.99498,0.9446,0.21832,0.1903,0.78351,0.002872,0.002872,0.002872
74,3525.82,0.34026,0.27395,0.85764,0.99851,0.99834,0.99499,0.94431,0.21904,0.18958,0.78359,0.002773,0.002773,0.002773
75,3573.36,0.34033,0.27397,0.85668,0.99857,0.99834,0.99499,0.94502,0.21717,0.18834,0.78293,0.002674,0.002674,0.002674
76,3620.85,0.33901,0.27266,0.85669,0.99878,0.99871,0.99499,0.94422,0.2199,0.18947,0.78394,0.002575,0.002575,0.002575
77,3668.19,0.33907,0.2722,0.85709,0.99885,0.99846,0.99499,0.94417,0.22052,0.187,0.78378,0.002476,0.002476,0.002476
78,3715.54,0.33908,0.2714,0.85563,0.9989,0.99847,0.99499,0.94571,0.2175,0.1865,0.78316,0.002377,0.002377,0.002377
79,3763.07,0.33625,0.26862,0.8548,0.99879,0.99856,0.995,0.94466,0.21831,0.18585,0.78293,0.002278,0.002278,0.002278
80,3810.41,0.33417,0.26632,0.85361,0.99871,0.9986,0.99499,0.94399,0.21946,0.18673,0.78342,0.002179,0.002179,0.002179
81,3857.73,0.33505,0.26802,0.85378,0.99855,0.99868,0.99499,0.94482,0.21657,0.18474,0.78247,0.00208,0.00208,0.00208
82,3904.85,0.33081,0.26362,0.85379,0.99868,0.9985,0.99499,0.94412,0.21862,0.18551,0.78282,0.001981,0.001981,0.001981
83,3952.17,0.3318,0.26358,0.85333,0.99881,0.99856,0.99499,0.9463,0.21498,0.18368,0.78205,0.001882,0.001882,0.001882
84,3999.68,0.32958,0.26341,0.85229,0.99889,0.99859,0.995,0.94577,0.21374,0.1829,0.78134,0.001783,0.001783,0.001783
85,4047.16,0.32847,0.26303,0.85283,0.99914,0.99869,0.995,0.94747,0.21006,0.18089,0.78039,0.001684,0.001684,0.001684
86,4094.69,0.32951,0.26282,0.8517,0.99915,0.99882,0.995,0.94746,0.21235,0.182,0.78113,0.001585,0.001585,0.001585
87,4142.08,0.32597,0.25893,0.84891,0.99918,0.99897,0.995,0.9473,0.21376,0.18245,0.7815,0.001486,0.001486,0.001486
88,4189.46,0.32655,0.25975,0.85126,0.99921,0.99886,0.995,0.94803,0.21195,0.18132,0.78086,0.001387,0.001387,0.001387
89,4236.68,0.3233,0.25677,0.8487,0.99909,0.99877,0.995,0.94757,0.2112,0.18066,0.78072,0.001288,0.001288,0.001288
90,4283.87,0.32057,0.2559,0.84908,0.99923,0.9988,0.995,0.94606,0.21408,0.18175,0.78136,0.001189,0.001189,0.001189
91,4331.87,0.29277,0.22294,0.82756,0.99915,0.99878,0.995,0.94417,0.2182,0.18327,0.78234,0.00109,0.00109,0.00109
92,4378.99,0.28335,0.21964,0.82529,0.99909,0.99885,0.995,0.93768,0.23019,0.18926,0.78558,0.000991,0.000991,0.000991
93,4425.95,0.2727,0.21634,0.82191,0.9991,0.99862,0.995,0.93315,0.24212,0.19657,0.78929,0.000892,0.000892,0.000892
94,4473.82,0.26538,0.21286,0.82126,0.99922,0.99856,0.99499,0.93225,0.24595,0.20018,0.79092,0.000793,0.000793,0.000793
95,4521.19,0.25848,0.21044,0.81825,0.99918,0.99856,0.99499,0.93071,0.25141,0.20423,0.79336,0.000694,0.000694,0.000694
96,4567.99,0.2528,0.20622,0.81552,0.99901,0.99845,0.99499,0.93223,0.24924,0.20438,0.79301,0.000595,0.000595,0.000595
97,4614.85,0.24903,0.20492,0.81396,0.99899,0.99866,0.99499,0.93414,0.24646,0.20344,0.79233,0.000496,0.000496,0.000496
98,4661.73,0.24591,0.2033,0.81346,0.99865,0.99887,0.99499,0.93541,0.24499,0.20231,0.79182,0.000397,0.000397,0.000397
99,4708.59,0.2432,0.20186,0.81191,0.99871,0.99868,0.99499,0.93538,0.2444,0.20128,0.79132,0.000298,0.000298,0.000298
100,4754.95,0.24254,0.20053,0.81224,0.99892,0.99846,0.99499,0.93626,0.24332,0.20017,0.79087,0.000199,0.000199,0.000199
