epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,1457.56,0.30977,0.29462,0.85668,0.99864,0.99697,0.99496,0.92344,0.25658,0.2181,0.80135,0.006832,0.006832,0.006832
34,1501.22,0.30947,0.29633,0.85835,0.99918,0.99765,0.995,0.93595,0.23993,0.21136,0.79474,0.006733,0.006733,0.006733
35,1545.25,0.30393,0.28981,0.85373,0.99923,0.99824,0.995,0.94264,0.225,0.1968,0.7913,0.006634,0.006634,0.006634
36,1589.26,0.3064,0.29103,0.85531,0.99857,0.9971,0.99497,0.93219,0.25158,0.21272,0.79911,0.006535,0.006535,0.006535
37,1633.02,0.30354,0.28712,0.85574,0.99872,0.9982,0.995,0.93354,0.25329,0.21885,0.80159,0.006436,0.006436,0.006436
38,1676.75,0.29939,0.28654,0.85304,0.99899,0.99765,0.99499,0.93512,0.2336,0.19996,0.7912,0.006337,0.006337,0.006337
39,1720.38,0.29855,0.28499,0.85216,0.99844,0.99843,0.99499,0.94426,0.22052,0.19424,0.78809,0.006238,0.006238,0.006238
40,1764.18,0.29454,0.28165,0.84966,0.9984,0.99776,0.99499,0.93311,0.24129,0.20877,0.79568,0.006139,0.006139,0.006139
41,1808.02,0.29498,0.28215,0.85221,0.99844,0.99917,0.995,0.94826,0.21155,0.18747,0.78586,0.00604,0.00604,0.00604
42,1851.81,0.29333,0.27947,0.84953,0.99933,0.99757,0.99499,0.94005,0.23414,0.1977,0.79311,0.005941,0.005941,0.005941
43,1895.5,0.29263,0.27702,0.84842,0.99896,0.99721,0.99499,0.93662,0.2353,0.19946,0.79186,0.005842,0.005842,0.005842
44,1939.16,0.29058,0.27428,0.84767,0.99855,0.99863,0.995,0.94335,0.22338,0.19554,0.7886,0.005743,0.005743,0.005743
45,1982.84,0.28929,0.27277,0.84786,0.99891,0.99806,0.995,0.93442,0.24201,0.20124,0.79594,0.005644,0.005644,0.005644
46,2026.5,0.28664,0.27257,0.84649,0.99899,0.99834,0.995,0.94647,0.21522,0.1868,0.78572,0.005545,0.005545,0.005545
47,2070.3,0.28677,0.27091,0.84711,0.99896,0.99752,0.99499,0.92922,0.24965,0.20179,0.79668,0.005446,0.005446,0.005446
48,2114.04,0.28437,0.2672,0.84562,0.99894,0.99815,0.995,0.93845,0.22867,0.19059,0.79011,0.005347,0.005347,0.005347
49,2157.94,0.28611,0.26933,0.84602,0.99919,0.99834,0.99499,0.93256,0.24368,0.19724,0.79473,0.005248,0.005248,0.005248
50,2201.72,0.28227,0.26718,0.84589,0.99925,0.99817,0.995,0.94228,0.22899,0.19125,0.79101,0.005149,0.005149,0.005149
51,2245.36,0.28296,0.26685,0.84631,0.99909,0.99901,0.995,0.93164,0.24723,0.20278,0.79566,0.00505,0.00505,0.00505
52,2289.14,0.28232,0.26569,0.84486,0.99898,0.99905,0.995,0.93802,0.23031,0.19105,0.7895,0.004951,0.004951,0.004951
53,2333.86,0.28095,0.2641,0.84483,0.99898,0.99868,0.995,0.93649,0.2334,0.19241,0.79074,0.004852,0.004852,0.004852
54,2377.57,0.2783,0.26178,0.84306,0.99895,0.99849,0.995,0.93883,0.22568,0.18577,0.78837,0.004753,0.004753,0.004753
55,2421.26,0.27702,0.26088,0.84389,0.99912,0.99907,0.995,0.95016,0.20562,0.17754,0.78223,0.004654,0.004654,0.004654
56,2465.16,0.27657,0.25942,0.84406,0.9989,0.99825,0.995,0.94058,0.22621,0.18633,0.7886,0.004555,0.004555,0.004555
57,2508.86,0.27322,0.25815,0.84184,0.99947,0.99908,0.995,0.94308,0.22216,0.18649,0.78736,0.004456,0.004456,0.004456
58,2552.47,0.27173,0.25804,0.84142,0.99921,0.99935,0.995,0.93915,0.22456,0.18288,0.78704,0.004357,0.004357,0.004357
59,2596.06,0.27268,0.25568,0.84176,0.99918,0.99889,0.995,0.93985,0.22524,0.18252,0.78785,0.004258,0.004258,0.004258
60,2639.7,0.27116,0.25337,0.84039,0.99937,0.99916,0.995,0.94113,0.22391,0.18275,0.78678,0.004159,0.004159,0.004159
61,2683.32,0.26856,0.25084,0.83987,0.99936,0.99909,0.995,0.94406,0.21486,0.17708,0.78411,0.00406,0.00406,0.00406
62,2726.96,0.2659,0.24949,0.83982,0.99916,0.99891,0.995,0.9466,0.21312,0.17638,0.78414,0.003961,0.003961,0.003961
63,2770.64,0.26554,0.24936,0.83769,0.99952,0.9989,0.995,0.94307,0.21986,0.18078,0.78566,0.003862,0.003862,0.003862
64,2814.28,0.26489,0.2483,0.83926,0.9991,0.99929,0.995,0.9415,0.21447,0.17444,0.7833,0.003763,0.003763,0.003763
65,2857.89,0.26321,0.24713,0.8374,0.99945,0.99901,0.995,0.94347,0.21522,0.17573,0.78422,0.003664,0.003664,0.003664
66,2901.6,0.26534,0.24702,0.83799,0.99943,0.99908,0.995,0.94858,0.20561,0.1714,0.78206,0.003565,0.003565,0.003565
67,2945.29,0.26155,0.24345,0.83655,0.99914,0.99932,0.995,0.94638,0.20938,0.17125,0.78263,0.003466,0.003466,0.003466
68,2988.99,0.26198,0.24453,0.8377,0.99919,0.99915,0.995,0.9442,0.21596,0.17449,0.78451,0.003367,0.003367,0.003367
69,3032.6,0.25849,0.24039,0.83512,0.99954,0.99925,0.995,0.94287,0.2175,0.17451,0.78476,0.003268,0.003268,0.003268
70,3076.31,0.25818,0.24121,0.83444,0.99963,0.99923,0.995,0.94364,0.21398,0.17331,0.78322,0.003169,0.003169,0.003169
71,3120.07,0.25817,0.24188,0.83669,0.99959,0.99926,0.995,0.94439,0.21254,0.17236,0.78287,0.00307,0.00307,0.00307
72,3163.87,0.25693,0.23994,0.8355,0.99936,0.99923,0.995,0.94732,0.20967,0.17292,0.78211,0.002971,0.002971,0.002971
73,3207.68,0.25589,0.23863,0.83489,0.99926,0.99928,0.995,0.94391,0.214,0.17314,0.78349,0.002872,0.002872,0.002872
74,3252.1,0.25421,0.237,0.83404,0.99935,0.99931,0.995,0.94625,0.20997,0.17104,0.78223,0.002773,0.002773,0.002773
75,3295.87,0.25232,0.23352,0.83429,0.99931,0.99928,0.995,0.94831,0.20626,0.16888,0.78123,0.002674,0.002674,0.002674
76,3339.62,0.24991,0.23142,0.8311,0.99946,0.99928,0.995,0.9429,0.21775,0.17426,0.78449,0.002575,0.002575,0.002575
77,3383.9,0.24983,0.23117,0.8302,0.99938,0.99923,0.99499,0.94667,0.20977,0.16981,0.78206,0.002476,0.002476,0.002476
78,3428.09,0.24868,0.22987,0.83072,0.99945,0.99921,0.995,0.94565,0.2104,0.16912,0.78206,0.002377,0.002377,0.002377
79,3472.17,0.24867,0.22845,0.83024,0.99946,0.99921,0.995,0.94615,0.2102,0.16951,0.78209,0.002278,0.002278,0.002278
80,3516.06,0.24515,0.2269,0.82978,0.9995,0.99927,0.995,0.94295,0.21732,0.17273,0.78439,0.002179,0.002179,0.002179
81,3559.8,0.24552,0.22653,0.83005,0.99959,0.99924,0.995,0.94502,0.21245,0.16898,0.78267,0.00208,0.00208,0.00208
82,3603.69,0.24559,0.22682,0.83002,0.99949,0.99917,0.995,0.94467,0.21216,0.16984,0.78227,0.001981,0.001981,0.001981
83,3647.5,0.24373,0.22491,0.82937,0.99954,0.99933,0.995,0.94253,0.21639,0.17201,0.78353,0.001882,0.001882,0.001882
84,3691.4,0.24122,0.22246,0.82897,0.99953,0.99918,0.995,0.94365,0.21306,0.17046,0.78247,0.001783,0.001783,0.001783
85,3735.26,0.24163,0.2216,0.82821,0.99958,0.99926,0.995,0.94197,0.21737,0.17186,0.78348,0.001684,0.001684,0.001684
86,3779.08,0.2403,0.22243,0.82858,0.99963,0.99931,0.995,0.94336,0.2151,0.17163,0.78314,0.001585,0.001585,0.001585
87,3822.79,0.23931,0.22024,0.82815,0.99956,0.99929,0.995,0.9445,0.21286,0.17029,0.78241,0.001486,0.001486,0.001486
88,3866.43,0.23881,0.21924,0.82754,0.99958,0.99928,0.995,0.94408,0.21316,0.17013,0.78255,0.001387,0.001387,0.001387
89,3910.06,0.2373,0.21747,0.82638,0.99963,0.99926,0.995,0.94443,0.21193,0.16878,0.78202,0.001288,0.001288,0.001288
90,3953.82,0.23747,0.21812,0.82634,0.9994,0.99928,0.995,0.94466,0.21291,0.16929,0.78231,0.001189,0.001189,0.001189
91,3997.71,0.2136,0.18663,0.8068,0.99937,0.99929,0.995,0.9441,0.21458,0.16945,0.78274,0.00109,0.00109,0.00109
92,4040.62,0.20933,0.18241,0.806,0.99935,0.99928,0.995,0.94581,0.21189,0.16814,0.78199,0.000991,0.000991,0.000991
93,4084.13,0.20618,0.18061,0.80371,0.99937,0.99928,0.995,0.94556,0.21202,0.16823,0.7821,0.000892,0.000892,0.000892
94,4127.03,0.20508,0.1801,0.80455,0.99958,0.99928,0.995,0.94615,0.21112,0.16801,0.78181,0.000793,0.000793,0.000793
95,4169.86,0.2032,0.17813,0.80452,0.99957,0.99929,0.995,0.94591,0.21142,0.16795,0.7819,0.000694,0.000694,0.000694
96,4212.7,0.20104,0.17597,0.80259,0.99958,0.99932,0.995,0.9453,0.21161,0.16788,0.78197,0.000595,0.000595,0.000595
97,4255.57,0.20034,0.17499,0.80128,0.99964,0.99935,0.995,0.94561,0.21139,0.16753,0.78185,0.000496,0.000496,0.000496
98,4298.45,0.19909,0.17299,0.80277,0.99967,0.99934,0.995,0.9449,0.21187,0.16761,0.78197,0.000397,0.000397,0.000397
99,4341.33,0.19844,0.17266,0.802,0.99964,0.99934,0.995,0.94522,0.2121,0.16776,0.78202,0.000298,0.000298,0.000298
100,4384.23,0.19848,0.17301,0.80159,0.99958,0.99933,0.995,0.94524,0.21188,0.16755,0.78193,0.000199,0.000199,0.000199
