epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
38,3152.42,0.28745,0.25789,0.92633,0.99857,0.99945,0.995,0.95517,0.20809,0.16275,0.8579,0.006337,0.006337,0.006337
39,3234.79,0.28593,0.25598,0.92615,0.99925,0.99936,0.995,0.96033,0.19998,0.16,0.85534,0.006238,0.006238,0.006238
40,3317.41,0.28163,0.25453,0.92545,0.99934,0.99949,0.995,0.95794,0.20085,0.15979,0.85511,0.006139,0.006139,0.006139
41,3399.97,0.28531,0.25673,0.92682,0.99942,0.99951,0.995,0.95792,0.20122,0.16001,0.85721,0.00604,0.00604,0.00604
42,3482.66,0.28255,0.25285,0.92429,0.99904,0.99928,0.995,0.96038,0.19775,0.1584,0.85387,0.005941,0.005941,0.005941
43,3565.54,0.27935,0.25116,0.92252,0.99944,0.99951,0.995,0.95644,0.20277,0.15878,0.856,0.005842,0.005842,0.005842
44,3648.17,0.28025,0.24985,0.92284,0.99907,0.99926,0.99499,0.95902,0.1977,0.15694,0.85455,0.005743,0.005743,0.005743
45,3730.94,0.27804,0.24817,0.92253,0.99938,0.99945,0.995,0.95897,0.19811,0.15417,0.85452,0.005644,0.005644,0.005644
46,3814.31,0.27562,0.24561,0.92283,0.99912,0.99923,0.995,0.96075,0.19408,0.15375,0.85345,0.005545,0.005545,0.005545
47,3897.32,0.27306,0.24446,0.91963,0.99939,0.99951,0.995,0.9615,0.1949,0.15257,0.85294,0.005446,0.005446,0.005446
48,3979.86,0.27282,0.2414,0.92036,0.99938,0.9995,0.995,0.96046,0.19587,0.15086,0.85328,0.005347,0.005347,0.005347
49,4062.49,0.27151,0.24103,0.91969,0.99947,0.99952,0.995,0.96103,0.19262,0.15004,0.85272,0.005248,0.005248,0.005248
50,4145.13,0.27015,0.24148,0.91967,0.99941,0.99946,0.995,0.96072,0.19258,0.14988,0.85265,0.005149,0.005149,0.005149
51,4227.91,0.27101,0.23968,0.92003,0.99944,0.99949,0.995,0.96143,0.19179,0.14844,0.85218,0.00505,0.00505,0.00505
52,4310.42,0.26771,0.2363,0.91838,0.99914,0.99952,0.995,0.96351,0.18768,0.14631,0.85095,0.004951,0.004951,0.004951
53,4393.19,0.26789,0.23598,0.91817,0.99934,0.99943,0.99499,0.96057,0.19299,0.14758,0.85238,0.004852,0.004852,0.004852
54,4475.74,0.26547,0.23466,0.91639,0.99929,0.99951,0.995,0.96196,0.19052,0.14647,0.8516,0.004753,0.004753,0.004753
55,4558.43,0.26366,0.23226,0.91795,0.99966,0.99923,0.995,0.96358,0.18677,0.14397,0.85041,0.004654,0.004654,0.004654
56,4641.22,0.26242,0.23149,0.91637,0.99923,0.99959,0.995,0.96297,0.18708,0.1445,0.85028,0.004555,0.004555,0.004555
57,4724.46,0.26018,0.23014,0.91331,0.99936,0.99953,0.995,0.96332,0.18625,0.1437,0.85039,0.004456,0.004456,0.004456
58,4806.93,0.25806,0.22867,0.91411,0.99929,0.99938,0.995,0.96421,0.18484,0.14196,0.84988,0.004357,0.004357,0.004357
59,4889.71,0.2589,0.2292,0.91424,0.99934,0.99961,0.995,0.96329,0.18625,0.14286,0.85001,0.004258,0.004258,0.004258
60,4972.39,0.25743,0.22584,0.91434,0.99941,0.9996,0.995,0.96327,0.18505,0.14117,0.84982,0.004159,0.004159,0.004159
61,5055.69,0.25835,0.2262,0.91369,0.99958,0.9995,0.995,0.96471,0.18301,0.14042,0.8494,0.00406,0.00406,0.00406
62,5138.08,0.25406,0.2227,0.9121,0.99922,0.99966,0.995,0.96382,0.18251,0.13945,0.84855,0.003961,0.003961,0.003961
63,5220.71,0.25349,0.22204,0.91204,0.99944,0.99952,0.995,0.96328,0.18268,0.13832,0.84891,0.003862,0.003862,0.003862
64,5303.2,0.25294,0.22068,0.91351,0.99943,0.99938,0.995,0.96561,0.18035,0.13725,0.84817,0.003763,0.003763,0.003763
65,5385.7,0.25027,0.21861,0.91042,0.99937,0.99956,0.995,0.96352,0.18374,0.13861,0.84925,0.003664,0.003664,0.003664
66,5468.6,0.25019,0.21761,0.9104,0.99934,0.99958,0.995,0.96469,0.17942,0.13551,0.84787,0.003565,0.003565,0.003565
67,5552.39,0.24853,0.21681,0.91134,0.99937,0.99956,0.995,0.96476,0.17955,0.13604,0.84793,0.003466,0.003466,0.003466
68,5634.82,0.24928,0.21689,0.91064,0.99943,0.9995,0.995,0.96524,0.17974,0.13481,0.84791,0.003367,0.003367,0.003367
69,5717.64,0.24625,0.21369,0.90952,0.99942,0.99964,0.995,0.96606,0.1769,0.13393,0.84723,0.003268,0.003268,0.003268
70,5800.6,0.24601,0.21402,0.90913,0.99932,0.99963,0.995,0.96622,0.17783,0.13488,0.84724,0.003169,0.003169,0.003169
71,5883.12,0.24562,0.21386,0.91018,0.99935,0.99965,0.995,0.96603,0.17726,0.13296,0.84718,0.00307,0.00307,0.00307
72,5965.81,0.2439,0.21256,0.91005,0.99938,0.99952,0.995,0.96546,0.17793,0.13365,0.84744,0.002971,0.002971,0.002971
73,6048.43,0.24347,0.21136,0.90943,0.99954,0.99949,0.995,0.96539,0.17814,0.13335,0.84728,0.002872,0.002872,0.002872
74,6131.47,0.24123,0.20919,0.90754,0.99937,0.99955,0.995,0.96577,0.17731,0.13255,0.84728,0.002773,0.002773,0.002773
75,6214.1,0.24044,0.20813,0.90554,0.99951,0.99962,0.995,0.96672,0.17492,0.13172,0.84663,0.002674,0.002674,0.002674
76,6297.8,0.23775,0.20598,0.90483,0.99949,0.99963,0.995,0.9668,0.17488,0.13106,0.84655,0.002575,0.002575,0.002575
77,6380.84,0.23806,0.20579,0.9055,0.9995,0.99933,0.995,0.96564,0.17609,0.13106,0.8468,0.002476,0.002476,0.002476
78,6463.61,0.23759,0.20552,0.90506,0.99945,0.99955,0.995,0.96662,0.17372,0.13026,0.84618,0.002377,0.002377,0.002377
79,6547.21,0.23571,0.20343,0.90544,0.9995,0.99955,0.995,0.9666,0.17382,0.13012,0.84591,0.002278,0.002278,0.002278
80,6629.81,0.23389,0.20086,0.90468,0.99955,0.99942,0.995,0.96644,0.17387,0.12946,0.84592,0.002179,0.002179,0.002179
81,6712.29,0.23251,0.19917,0.90424,0.99951,0.99951,0.995,0.96719,0.17217,0.12888,0.8455,0.00208,0.00208,0.00208
82,6795.23,0.2329,0.20015,0.90473,0.99959,0.99958,0.995,0.96666,0.17229,0.12834,0.84544,0.001981,0.001981,0.001981
83,6878.25,0.23013,0.19742,0.90099,0.99952,0.99965,0.995,0.96763,0.171,0.128,0.84496,0.001882,0.001882,0.001882
84,6961.12,0.22892,0.19664,0.90124,0.99962,0.99948,0.995,0.96712,0.1713,0.12729,0.84504,0.001783,0.001783,0.001783
85,7043.85,0.22798,0.19493,0.90177,0.99962,0.99947,0.995,0.96748,0.17099,0.12684,0.8448,0.001684,0.001684,0.001684
86,7126.97,0.2271,0.19423,0.90163,0.99951,0.99951,0.995,0.96831,0.17057,0.12652,0.84456,0.001585,0.001585,0.001585
87,7209.81,0.22498,0.19313,0.89986,0.99951,0.99957,0.995,0.96808,0.17036,0.12598,0.84463,0.001486,0.001486,0.001486
88,7292.52,0.22476,0.19312,0.9017,0.99954,0.99955,0.995,0.96786,0.1707,0.12655,0.84469,0.001387,0.001387,0.001387
89,7375.77,0.22397,0.19201,0.9012,0.99955,0.99954,0.995,0.96797,0.17018,0.12554,0.84452,0.001288,0.001288,0.001288
90,7458.79,0.22412,0.19217,0.90031,0.9995,0.99955,0.995,0.96805,0.16983,0.12562,0.84446,0.001189,0.001189,0.001189
91,7542.2,0.19962,0.1627,0.88146,0.99955,0.99945,0.995,0.96783,0.17075,0.12599,0.84469,0.00109,0.00109,0.00109
92,7624.24,0.19588,0.15932,0.87947,0.99957,0.99947,0.995,0.96783,0.17009,0.12547,0.84457,0.000991,0.000991,0.000991
93,7706.42,0.19369,0.15752,0.87963,0.99961,0.9995,0.995,0.96782,0.16988,0.12488,0.84455,0.000892,0.000892,0.000892
94,7788.19,0.1933,0.15693,0.87874,0.99964,0.9995,0.995,0.96804,0.1696,0.12449,0.84443,0.000793,0.000793,0.000793
95,7869.81,0.19163,0.15582,0.87806,0.99957,0.9995,0.995,0.96818,0.16963,0.12438,0.84436,0.000694,0.000694,0.000694
96,7951.64,0.18824,0.15275,0.87668,0.99955,0.99947,0.995,0.968,0.16939,0.12415,0.84429,0.000595,0.000595,0.000595
97,8033.16,0.18827,0.15221,0.877,0.99947,0.9995,0.995,0.96807,0.16893,0.12334,0.84421,0.000496,0.000496,0.000496
98,8114.7,0.18603,0.14983,0.87581,0.99947,0.99957,0.995,0.96797,0.16876,0.12334,0.84421,0.000397,0.000397,0.000397
99,8196.06,0.18457,0.14906,0.87603,0.99956,0.99956,0.995,0.96817,0.16861,0.12307,0.84419,0.000298,0.000298,0.000298
100,8277.53,0.18462,0.1483,0.876,0.99957,0.99958,0.995,0.96829,0.16836,0.12275,0.84411,0.000199,0.000199,0.000199
